# Time C0_Drag C0_Lift
1.887200e+02 1.305547e+00 7.882735e-01
1.888000e+02 1.302818e+00 6.691491e-01
1.888800e+02 1.301207e+00 5.417601e-01
1.889600e+02 1.300706e+00 4.201576e-01
1.890400e+02 1.300640e+00 2.850599e-01
1.891200e+02 1.300624e+00 1.566304e-01
1.892000e+02 1.302152e+00 2.459543e-02
1.892800e+02 1.306336e+00 -1.137606e-01
1.893600e+02 1.314076e+00 -2.448739e-01
1.894400e+02 1.324196e+00 -3.715199e-01
1.895200e+02 1.336493e+00 -4.965953e-01
1.896000e+02 1.350633e+00 -6.140320e-01
1.896800e+02 1.365777e+00 -7.245633e-01
1.897600e+02 1.381420e+00 -8.270846e-01
1.898400e+02 1.396996e+00 -9.226518e-01
1.899200e+02 1.411901e+00 -1.007757e+00
1.900000e+02 1.425846e+00 -1.082420e+00
1.900800e+02 1.438912e+00 -1.153843e+00
1.901600e+02 1.452145e+00 -1.209564e+00
1.902400e+02 1.463078e+00 -1.254479e+00
1.903200e+02 1.471479e+00 -1.288463e+00
1.904000e+02 1.477326e+00 -1.311378e+00
1.904800e+02 1.480672e+00 -1.320179e+00
1.905600e+02 1.481516e+00 -1.318171e+00
1.906400e+02 1.480162e+00 -1.304848e+00
1.907200e+02 1.476848e+00 -1.280317e+00
1.908000e+02 1.471762e+00 -1.245611e+00
1.908800e+02 1.465062e+00 -1.200078e+00
1.909600e+02 1.457143e+00 -1.144618e+00
1.910400e+02 1.448146e+00 -1.076591e+00
1.911200e+02 1.438237e+00 -1.001155e+00
1.912000e+02 1.427904e+00 -9.178362e-01
1.912800e+02 1.417235e+00 -8.252533e-01
1.913600e+02 1.406109e+00 -7.172424e-01
1.914400e+02 1.394934e+00 -6.008822e-01
1.915200e+02 1.382382e+00 -4.827944e-01
1.916000e+02 1.370131e+00 -3.563958e-01
1.916800e+02 1.359352e+00 -2.291597e-01
1.917600e+02 1.349164e+00 -9.887524e-02
1.918400e+02 1.339519e+00 2.891354e-02
1.919200e+02 1.330286e+00 1.615651e-01
1.920000e+02 1.322036e+00 2.969170e-01
1.920800e+02 1.314828e+00 4.245733e-01
1.921600e+02 1.309002e+00 5.618510e-01
1.922400e+02 1.305142e+00 6.928042e-01
1.923200e+02 1.303194e+00 8.229197e-01
1.924000e+02 1.301930e+00 9.449922e-01
1.924800e+02 1.302420e+00 1.053982e+00
1.925600e+02 1.304537e+00 1.158472e+00
1.926400e+02 1.308511e+00 1.254116e+00
1.927200e+02 1.314161e+00 1.348491e+00
1.928000e+02 1.322143e+00 1.427581e+00
1.928800e+02 1.329842e+00 1.496293e+00
1.929600e+02 1.336808e+00 1.554385e+00
1.930400e+02 1.342810e+00 1.601411e+00
1.931200e+02 1.347730e+00 1.637193e+00
1.932000e+02 1.351529e+00 1.661540e+00
1.932800e+02 1.354271e+00 1.675407e+00
1.933600e+02 1.356025e+00 1.676785e+00
1.934400e+02 1.356662e+00 1.664270e+00
1.935200e+02 1.355667e+00 1.652619e+00
1.936000e+02 1.353638e+00 1.625322e+00
1.936800e+02 1.350838e+00 1.584469e+00
1.937600e+02 1.347678e+00 1.530270e+00
1.938400e+02 1.343788e+00 1.465156e+00
1.939200e+02 1.340202e+00 1.394057e+00
1.940000e+02 1.336240e+00 1.314958e+00
1.940800e+02 1.332136e+00 1.228416e+00
1.941600e+02 1.328129e+00 1.135056e+00
1.942400e+02 1.324405e+00 1.035526e+00
1.943200e+02 1.320673e+00 9.236044e-01
1.944000e+02 1.316278e+00 8.094156e-01
1.944800e+02 1.312608e+00 6.911590e-01
1.945600e+02 1.310019e+00 5.644313e-01
1.946400e+02 1.308559e+00 4.433674e-01
1.947200e+02 1.307757e+00 3.131188e-01
1.948000e+02 1.307591e+00 1.833194e-01
1.948800e+02 1.308057e+00 5.113413e-02
1.949600e+02 1.310998e+00 -8.775050e-02
1.950400e+02 1.317480e+00 -2.193235e-01
1.951200e+02 1.326748e+00 -3.586667e-01
1.952000e+02 1.338475e+00 -4.790635e-01
1.952800e+02 1.351529e+00 -5.977495e-01
1.953600e+02 1.365684e+00 -7.096453e-01
1.954400e+02 1.380450e+00 -8.135649e-01
1.955200e+02 1.395264e+00 -9.106068e-01
1.956000e+02 1.409520e+00 -9.971601e-01
1.956800e+02 1.422936e+00 -1.073261e+00
1.957600e+02 1.435601e+00 -1.146110e+00
1.958400e+02 1.448544e+00 -1.203235e+00
1.959200e+02 1.459275e+00 -1.249543e+00
1.960000e+02 1.467548e+00 -1.284890e+00
1.960800e+02 1.473332e+00 -1.309139e+00
1.961600e+02 1.476673e+00 -1.319397e+00
1.962400e+02 1.477568e+00 -1.318776e+00
1.963200e+02 1.476308e+00 -1.306823e+00
1.964000e+02 1.473121e+00 -1.283656e+00
1.964800e+02 1.468190e+00 -1.250383e+00
1.965600e+02 1.461678e+00 -1.206224e+00
1.966400e+02 1.453954e+00 -1.152087e+00
1.967200e+02 1.445160e+00 -1.085531e+00
1.968000e+02 1.435464e+00 -1.011438e+00
1.968800e+02 1.425336e+00 -9.293927e-01
1.969600e+02 1.414864e+00 -8.380150e-01
1.970400e+02 1.403938e+00 -7.312919e-01
1.971200e+02 1.392962e+00 -6.160909e-01
1.972000e+02 1.380582e+00 -4.990871e-01
1.972800e+02 1.368474e+00 -3.737012e-01
1.973600e+02 1.357794e+00 -2.474240e-01
1.974400e+02 1.347654e+00 -1.180161e-01
1.975200e+02 1.337987e+00 9.050164e-03
1.976000e+02 1.328649e+00 1.410400e-01
1.976800e+02 1.320216e+00 2.757291e-01
1.977600e+02 1.312751e+00 4.029911e-01
1.978400e+02 1.306597e+00 5.400048e-01
1.979200e+02 1.302332e+00 6.708442e-01
1.980000e+02 1.299928e+00 8.011008e-01
1.980800e+02 1.298175e+00 9.234295e-01
1.981600e+02 1.298140e+00 1.032947e+00
1.982400e+02 1.299715e+00 1.138042e+00
1.983200e+02 1.303150e+00 1.234381e+00
1.984000e+02 1.308295e+00 1.329602e+00
1.984800e+02 1.315813e+00 1.409528e+00
1.985600e+02 1.323089e+00 1.479219e+00
1.986400e+02 1.329666e+00 1.538288e+00
1.987200e+02 1.335313e+00 1.586355e+00
1.988000e+02 1.339913e+00 1.623168e+00
1.988800e+02 1.343422e+00 1.648515e+00
1.989600e+02 1.345911e+00 1.663411e+00
1.990400e+02 1.347445e+00 1.665764e+00
1.991200e+02 1.347497e+00 1.665997e+00
1.992000e+02 1.346072e+00 1.650584e+00
1.992800e+02 1.343622e+00 1.623894e+00
1.993600e+02 1.340459e+00 1.584125e+00
1.994400e+02 1.337056e+00 1.531191e+00
1.995200e+02 1.333066e+00 1.467259e+00
1.996000e+02 1.329549e+00 1.397266e+00
1.996800e+02 1.325806e+00 1.319232e+00
1.997600e+02 1.322030e+00 1.233662e+00
1.998400e+02 1.318423e+00 1.141145e+00
1.999200e+02 1.315143e+00 1.042335e+00
2.000000e+02 1.311888e+00 9.309143e-01
2.000800e+02 1.307990e+00 8.170716e-01
2.001600e+02 1.304851e+00 6.990685e-01
2.002400e+02 1.302810e+00 5.726026e-01
2.003200e+02 1.301884e+00 4.515832e-01
2.004000e+02 1.301671e+00 3.211382e-01
2.004800e+02 1.302351e+00 1.857793e-01
2.005600e+02 1.303896e+00 5.690319e-02
2.006400e+02 1.307343e+00 -8.237054e-02
2.007200e+02 1.314455e+00 -2.147649e-01
2.008000e+02 1.324125e+00 -3.430986e-01
2.008800e+02 1.336191e+00 -4.702126e-01
2.009600e+02 1.350334e+00 -5.899540e-01
2.010400e+02 1.365708e+00 -7.030346e-01
2.011200e+02 1.381797e+00 -8.083197e-01
2.012000e+02 1.398007e+00 -9.069244e-01
2.012800e+02 1.413706e+00 -9.951163e-01
2.013600e+02 1.428578e+00 -1.072928e+00
2.014400e+02 1.442640e+00 -1.149025e+00
2.015200e+02 1.456864e+00 -1.207045e+00
2.016000e+02 1.468951e+00 -1.255027e+00
2.016800e+02 1.478465e+00 -1.292076e+00
2.017600e+02 1.485357e+00 -1.318042e+00
2.018400e+02 1.489655e+00 -1.330056e+00
2.019200e+02 1.491353e+00 -1.331075e+00
2.020000e+02 1.490729e+00 -1.320635e+00
2.020800e+02 1.488013e+00 -1.298840e+00
2.021600e+02 1.483446e+00 -1.265935e+00
2.022400e+02 1.477207e+00 -1.223047e+00
2.023200e+02 1.469440e+00 -1.169607e+00
2.024000e+02 1.460605e+00 -1.106567e+00
2.024800e+02 1.450821e+00 -1.031066e+00
2.025600e+02 1.440239e+00 -9.487476e-01
2.026400e+02 1.429361e+00 -8.589937e-01
2.027200e+02 1.418078e+00 -7.536654e-01
2.028000e+02 1.405983e+00 -6.355960e-01
2.028800e+02 1.393166e+00 -5.176163e-01
2.029600e+02 1.380622e+00 -3.911297e-01
2.030400e+02 1.369478e+00 -2.636155e-01
2.031200e+02 1.358847e+00 -1.327773e-01
2.032000e+02 1.349080e+00 -1.098156e-02
2.032800e+02 1.340634e+00 1.255842e-01
2.033600e+02 1.331791e+00 2.624383e-01
2.034400e+02 1.323690e+00 3.913512e-01
2.035200e+02 1.316916e+00 5.303654e-01
2.036000e+02 1.312117e+00 6.631749e-01
2.036800e+02 1.309515e+00 7.919768e-01
2.037600e+02 1.308324e+00 9.181355e-01
2.038400e+02 1.308135e+00 1.029973e+00
2.039200e+02 1.309498e+00 1.137180e+00
2.040000e+02 1.312822e+00 1.235547e+00
2.040800e+02 1.317987e+00 1.332705e+00
2.041600e+02 1.325641e+00 1.414548e+00
2.042400e+02 1.333134e+00 1.486089e+00
2.043200e+02 1.339979e+00 1.546976e+00
2.044000e+02 1.345918e+00 1.596838e+00
2.044800e+02 1.350803e+00 1.635395e+00
2.045600e+02 1.354576e+00 1.662467e+00
2.046400e+02 1.357288e+00 1.679105e+00
2.047200e+02 1.359000e+00 1.683125e+00
2.048000e+02 1.359569e+00 1.673106e+00
2.048800e+02 1.358496e+00 1.663864e+00
2.049600e+02 1.356361e+00 1.638865e+00
2.050400e+02 1.353432e+00 1.600086e+00
2.051200e+02 1.350142e+00 1.547927e+00
2.052000e+02 1.345919e+00 1.488443e+00
2.052800e+02 1.341297e+00 1.416413e+00
2.053600e+02 1.337333e+00 1.338698e+00
2.054400e+02 1.333269e+00 1.253413e+00
2.055200e+02 1.329275e+00 1.161144e+00
2.056000e+02 1.325519e+00 1.062517e+00
2.056800e+02 1.321721e+00 9.513190e-01
2.057600e+02 1.317227e+00 8.376640e-01
2.058400e+02 1.313423e+00 7.197923e-01
2.059200e+02 1.310552e+00 5.956329e-01
2.060000e+02 1.308448e+00 4.728496e-01
2.060800e+02 1.307742e+00 3.457741e-01
2.061600e+02 1.308242e+00 2.092870e-01
2.062400e+02 1.308880e+00 8.020856e-02
2.063200e+02 1.311228e+00 -5.952521e-02
2.064000e+02 1.317176e+00 -1.920940e-01
2.064800e+02 1.325606e+00 -3.206131e-01
2.065600e+02 1.336389e+00 -4.481572e-01
2.066400e+02 1.349207e+00 -5.682621e-01
2.067200e+02 1.363258e+00 -6.816974e-01
2.068000e+02 1.378035e+00 -7.873574e-01
2.068800e+02 1.392969e+00 -8.863699e-01
2.069600e+02 1.407438e+00 -9.749969e-01
2.070400e+02 1.421152e+00 -1.053280e+00
2.071200e+02 1.433724e+00 -1.119246e+00
2.072000e+02 1.445278e+00 -1.184449e+00
2.072800e+02 1.456695e+00 -1.232965e+00
2.073600e+02 1.465766e+00 -1.270482e+00
2.074400e+02 1.472327e+00 -1.296926e+00
2.075200e+02 1.476387e+00 -1.309563e+00
2.076000e+02 1.477933e+00 -1.311267e+00
2.076800e+02 1.477250e+00 -1.301616e+00
2.077600e+02 1.474563e+00 -1.280730e+00
2.078400e+02 1.470069e+00 -1.249677e+00
2.079200e+02 1.463938e+00 -1.207729e+00
2.080000e+02 1.456519e+00 -1.155751e+00
2.080800e+02 1.447962e+00 -1.091382e+00
2.081600e+02 1.438435e+00 -1.019378e+00
2.082400e+02 1.428405e+00 -9.393379e-01
2.083200e+02 1.418062e+00 -8.517670e-01
2.084000e+02 1.407436e+00 -7.460057e-01
2.084800e+02 1.396407e+00 -6.324633e-01
2.085600e+02 1.383847e+00 -5.171178e-01
2.086400e+02 1.371488e+00 -3.932801e-01
2.087200e+02 1.360487e+00 -2.684625e-01
2.088000e+02 1.349933e+00 -1.404269e-01
2.088800e+02 1.339763e+00 -1.460886e-02
2.089600e+02 1.329824e+00 1.162535e-01
2.090400e+02 1.320784e+00 2.478073e-01
2.091200e+02 1.313101e+00 3.814402e-01
2.092000e+02 1.306483e+00 5.140274e-01
2.092800e+02 1.300933e+00 6.444876e-01
2.093600e+02 1.297645e+00 7.682364e-01
2.094400e+02 1.296159e+00 8.935226e-01
2.095200e+02 1.295191e+00 1.009016e+00
2.096000e+02 1.295762e+00 1.111154e+00
2.096800e+02 1.297639e+00 1.208126e+00
2.097600e+02 1.301518e+00 1.304140e+00
2.098400e+02 1.308045e+00 1.384988e+00
2.099200e+02 1.314574e+00 1.455719e+00
2.100000e+02 1.320613e+00 1.516060e+00
2.100800e+02 1.325888e+00 1.565605e+00
2.101600e+02 1.330246e+00 1.604110e+00
2.102400e+02 1.333619e+00 1.631385e+00
2.103200e+02 1.336043e+00 1.648497e+00
2.104000e+02 1.337192e+00 1.664699e+00
2.104800e+02 1.337077e+00 1.666502e+00
2.105600e+02 1.335635e+00 1.651939e+00
2.106400e+02 1.332975e+00 1.627719e+00
2.107200e+02 1.329676e+00 1.590636e+00
2.108000e+02 1.326287e+00 1.540543e+00
2.108800e+02 1.322484e+00 1.479308e+00
2.109600e+02 1.319270e+00 1.411873e+00
2.110400e+02 1.315889e+00 1.336205e+00
2.111200e+02 1.312487e+00 1.252863e+00
2.112000e+02 1.309231e+00 1.162441e+00
2.112800e+02 1.306250e+00 1.065548e+00
2.113600e+02 1.303241e+00 9.559374e-01
2.114400e+02 1.299525e+00 8.438018e-01
2.115200e+02 1.296490e+00 7.273843e-01
2.116000e+02 1.294480e+00 6.024955e-01
2.116800e+02 1.293715e+00 4.769643e-01
2.117600e+02 1.293900e+00 3.549693e-01
2.118400e+02 1.294654e+00 2.197815e-01
2.119200e+02 1.295561e+00 9.174653e-02
2.120000e+02 1.298200e+00 -4.706774e-02
2.120800e+02 1.304433e+00 -1.792847e-01
2.121600e+02 1.313177e+00 -3.078170e-01
2.122400e+02 1.324321e+00 -4.355810e-01
2.123200e+02 1.337576e+00 -5.562776e-01
2.124000e+02 1.352135e+00 -6.706565e-01
2.124800e+02 1.367506e+00 -7.775490e-01
2.125600e+02 1.383130e+00 -8.780032e-01
2.126400e+02 1.398389e+00 -9.682534e-01
2.127200e+02 1.412979e+00 -1.048311e+00
2.128000e+02 1.426916e+00 -1.126796e+00
2.128800e+02 1.441151e+00 -1.187325e+00
2.129600e+02 1.453360e+00 -1.237905e+00
2.130400e+02 1.463085e+00 -1.277591e+00
2.131200e+02 1.470258e+00 -1.306382e+00
2.132000e+02 1.474891e+00 -1.321503e+00
2.132800e+02 1.476980e+00 -1.325522e+00
2.133600e+02 1.476777e+00 -1.318064e+00
2.134400e+02 1.474496e+00 -1.299216e+00
2.135200e+02 1.470373e+00 -1.269212e+00
2.136000e+02 1.464587e+00 -1.229220e+00
2.136800e+02 1.457272e+00 -1.178519e+00
2.137600e+02 1.448886e+00 -1.118105e+00
2.138400e+02 1.439556e+00 -1.045178e+00
2.139200e+02 1.429433e+00 -9.652223e-01
2.140000e+02 1.419017e+00 -8.776814e-01
2.140800e+02 1.408216e+00 -7.745415e-01
2.141600e+02 1.396991e+00 -6.660092e-01
2.142400e+02 1.385903e+00 -5.468581e-01
2.143200e+02 1.373844e+00 -4.217140e-01
2.144000e+02 1.362903e+00 -2.957254e-01
2.144800e+02 1.352397e+00 -1.663549e-01
2.145600e+02 1.342711e+00 -4.578729e-02
2.146400e+02 1.334328e+00 8.976525e-02
2.147200e+02 1.325601e+00 2.236346e-01
2.148000e+02 1.318052e+00 3.595482e-01
2.148800e+02 1.311614e+00 4.948221e-01
2.149600e+02 1.306365e+00 6.281665e-01
2.150400e+02 1.303646e+00 7.615717e-01
2.151200e+02 1.302902e+00 8.866745e-01
2.152000e+02 1.302409e+00 1.000368e+00
2.152800e+02 1.303464e+00 1.109818e+00
2.153600e+02 1.306582e+00 1.210737e+00
2.154400e+02 1.311665e+00 1.310651e+00
2.155200e+02 1.319359e+00 1.395458e+00
2.156000e+02 1.327015e+00 1.470128e+00
2.156800e+02 1.334120e+00 1.534276e+00
2.157600e+02 1.340389e+00 1.587507e+00
2.158400e+02 1.345653e+00 1.629516e+00
2.159200e+02 1.349822e+00 1.660097e+00
2.160000e+02 1.352882e+00 1.679144e+00
2.160800e+02 1.354898e+00 1.687366e+00
2.161600e+02 1.355856e+00 1.681134e+00
2.162400e+02 1.355145e+00 1.675421e+00
2.163200e+02 1.353318e+00 1.653858e+00
2.164000e+02 1.350512e+00 1.621107e+00
2.164800e+02 1.346976e+00 1.571701e+00
2.165600e+02 1.343297e+00 1.514529e+00
2.166400e+02 1.338950e+00 1.445161e+00
2.167200e+02 1.335164e+00 1.369946e+00
2.168000e+02 1.331225e+00 1.286950e+00
2.168800e+02 1.327315e+00 1.196746e+00
2.169600e+02 1.323622e+00 1.099959e+00
2.170400e+02 1.319891e+00 9.904084e-01
2.171200e+02 1.315458e+00 8.781665e-01
2.172000e+02 1.311692e+00 7.614880e-01
2.172800e+02 1.308823e+00 6.382417e-01
2.173600e+02 1.306661e+00 5.160779e-01
2.174400e+02 1.305840e+00 3.893540e-01
2.175200e+02 1.306172e+00 2.528552e-01
2.176000e+02 1.306571e+00 1.233483e-01
2.176800e+02 1.308815e+00 -2.097614e-02
2.177600e+02 1.314877e+00 -1.524754e-01
2.178400e+02 1.322815e+00 -2.830181e-01
2.179200e+02 1.333262e+00 -4.130238e-01
2.180000e+02 1.345912e+00 -5.359097e-01
2.180800e+02 1.359964e+00 -6.524806e-01
2.181600e+02 1.374902e+00 -7.615686e-01
2.182400e+02 1.390158e+00 -8.644333e-01
2.183200e+02 1.405085e+00 -9.570337e-01
2.184000e+02 1.419397e+00 -1.039414e+00
2.184800e+02 1.432651e+00 -1.111225e+00
2.185600e+02 1.444914e+00 -1.179634e+00
2.186400e+02 1.457265e+00 -1.232257e+00
2.187200e+02 1.467274e+00 -1.273945e+00
2.188000e+02 1.474748e+00 -1.304583e+00
2.188800e+02 1.479678e+00 -1.321676e+00
2.189600e+02 1.482054e+00 -1.327644e+00
2.190400e+02 1.482125e+00 -1.322124e+00
2.191200e+02 1.480111e+00 -1.305281e+00
2.192000e+02 1.476248e+00 -1.277229e+00
2.192800e+02 1.470720e+00 -1.239132e+00
2.193600e+02 1.463681e+00 -1.190398e+00
2.194400e+02 1.455529e+00 -1.131989e+00
2.195200e+02 1.446385e+00 -1.061252e+00
2.196000e+02 1.436403e+00 -9.834670e-01
2.196800e+02 1.426046e+00 -8.981122e-01
2.197600e+02 1.415182e+00 -7.988128e-01
2.198400e+02 1.403725e+00 -6.913731e-01
2.199200e+02 1.392631e+00 -5.744659e-01
2.200000e+02 1.380168e+00 -4.558101e-01
2.200800e+02 1.367950e+00 -3.290059e-01
2.201600e+02 1.357161e+00 -2.017000e-01
2.202400e+02 1.347018e+00 -8.301325e-02
2.203200e+02 1.337924e+00 5.060235e-02
2.204000e+02 1.328248e+00 1.826836e-01
2.204800e+02 1.319517e+00 3.168507e-01
2.205600e+02 1.311784e+00 4.430852e-01
2.206400e+02 1.305346e+00 5.781877e-01
2.207200e+02 1.300786e+00 7.066560e-01
2.208000e+02 1.298024e+00 8.339894e-01
2.208800e+02 1.295863e+00 9.528755e-01
2.209600e+02 1.295311e+00 1.058618e+00
2.210400e+02 1.296246e+00 1.159501e+00
2.211200e+02 1.298936e+00 1.251418e+00
2.212000e+02 1.303241e+00 1.342154e+00
2.212800e+02 1.309852e+00 1.417459e+00
2.213600e+02 1.316172e+00 1.482597e+00
2.214400e+02 1.321774e+00 1.537185e+00
2.215200e+02 1.326453e+00 1.580868e+00
2.216000e+02 1.330118e+00 1.613377e+00
2.216800e+02 1.332821e+00 1.636037e+00
2.217600e+02 1.334616e+00 1.646159e+00
2.218400e+02 1.334987e+00 1.657623e+00
2.219200e+02 1.334045e+00 1.648994e+00
2.220000e+02 1.331857e+00 1.630050e+00
2.220800e+02 1.328920e+00 1.598002e+00
2.221600e+02 1.325844e+00 1.554522e+00
2.222400e+02 1.322174e+00 1.501387e+00
2.223200e+02 1.317997e+00 1.436079e+00
2.224000e+02 1.314539e+00 1.364922e+00
2.224800e+02 1.311028e+00 1.285980e+00
2.225600e+02 1.307587e+00 1.199766e+00
2.226400e+02 1.304355e+00 1.106910e+00
2.227200e+02 1.301042e+00 1.001216e+00
2.228000e+02 1.296956e+00 8.927615e-01
2.228800e+02 1.293462e+00 7.797700e-01
2.229600e+02 1.290892e+00 6.625539e-01
2.230400e+02 1.289372e+00 5.372690e-01
2.231200e+02 1.289050e+00 4.285173e-01
2.232000e+02 1.289863e+00 3.032467e-01
2.232800e+02 1.290824e+00 1.660346e-01
2.233600e+02 1.292521e+00 3.107921e-02
2.234400e+02 1.297467e+00 -1.002283e-01
2.235200e+02 1.303950e+00 -2.298689e-01
2.236000e+02 1.312739e+00 -3.553130e-01
2.236800e+02 1.323787e+00 -4.794231e-01
2.237600e+02 1.336796e+00 -5.960253e-01
2.238400e+02 1.350957e+00 -7.058658e-01
2.239200e+02 1.365774e+00 -8.078799e-01
2.240000e+02 1.380733e+00 -9.012811e-01
2.240800e+02 1.395277e+00 -9.868688e-01
2.241600e+02 1.408884e+00 -1.060155e+00
2.242400e+02 1.421802e+00 -1.132816e+00
2.243200e+02 1.434852e+00 -1.189103e+00
2.244000e+02 1.445732e+00 -1.234690e+00
2.244800e+02 1.454198e+00 -1.269483e+00
2.245600e+02 1.460208e+00 -1.293337e+00
2.246400e+02 1.463798e+00 -1.303364e+00
2.247200e+02 1.464954e+00 -1.302655e+00
2.248000e+02 1.463960e+00 -1.290738e+00
2.248800e+02 1.461040e+00 -1.267728e+00
2.249600e+02 1.456373e+00 -1.234748e+00
2.250400e+02 1.450103e+00 -1.190946e+00
2.251200e+02 1.442625e+00 -1.137261e+00
2.252000e+02 1.434073e+00 -1.071178e+00
2.252800e+02 1.424614e+00 -9.976509e-01
2.253600e+02 1.414720e+00 -9.162390e-01
2.254400e+02 1.404483e+00 -8.255554e-01
2.255200e+02 1.393772e+00 -7.196518e-01
2.256000e+02 1.382995e+00 -6.052599e-01
2.256800e+02 1.370838e+00 -4.890699e-01
2.257600e+02 1.358963e+00 -3.645303e-01
2.258400e+02 1.348526e+00 -2.390297e-01
2.259200e+02 1.338646e+00 -1.103510e-01
2.260000e+02 1.329265e+00 1.604825e-02
2.260800e+02 1.320233e+00 1.474376e-01
2.261600e+02 1.312116e+00 2.816514e-01
2.262400e+02 1.304967e+00 4.084806e-01
2.263200e+02 1.299146e+00 5.451986e-01
2.264000e+02 1.295224e+00 6.758122e-01
2.264800e+02 1.293174e+00 8.058992e-01
2.265600e+02 1.291772e+00 9.281950e-01
2.266400e+02 1.292118e+00 1.037776e+00
2.267200e+02 1.294104e+00 1.143058e+00
2.268000e+02 1.297967e+00 1.239747e+00
2.268800e+02 1.303537e+00 1.335386e+00
2.269600e+02 1.311483e+00 1.415940e+00
2.270400e+02 1.319206e+00 1.486371e+00
2.271200e+02 1.326253e+00 1.546328e+00
2.272000e+02 1.332390e+00 1.595444e+00
2.272800e+02 1.337485e+00 1.633435e+00
2.273600e+02 1.341488e+00 1.660118e+00
2.274400e+02 1.344451e+00 1.676464e+00
2.275200e+02 1.346431e+00 1.680405e+00
2.276000e+02 1.346899e+00 1.682298e+00
2.276800e+02 1.345867e+00 1.668639e+00
2.277600e+02 1.343759e+00 1.643737e+00
2.278400e+02 1.340880e+00 1.605693e+00
2.279200e+02 1.337719e+00 1.554402e+00
2.280000e+02 1.333950e+00 1.492009e+00
2.280800e+02 1.330588e+00 1.423485e+00
2.281600e+02 1.326931e+00 1.346788e+00
2.282400e+02 1.323178e+00 1.262450e+00
2.283200e+02 1.319540e+00 1.171090e+00
2.284000e+02 1.316176e+00 1.073327e+00
2.284800e+02 1.312799e+00 9.629584e-01
2.285600e+02 1.308741e+00 8.500574e-01
2.286400e+02 1.305372e+00 7.328793e-01
2.287200e+02 1.302920e+00 6.092741e-01
2.288000e+02 1.301199e+00 4.870638e-01
2.288800e+02 1.300845e+00 3.603903e-01
2.289600e+02 1.301686e+00 2.241081e-01
2.290400e+02 1.302646e+00 9.506015e-02
2.291200e+02 1.305309e+00 -4.484811e-02
2.292000e+02 1.311539e+00 -1.778669e-01
2.292800e+02 1.320275e+00 -3.070614e-01
2.293600e+02 1.331414e+00 -4.354834e-01
2.294400e+02 1.344657e+00 -5.566513e-01
2.295200e+02 1.359195e+00 -6.713676e-01
2.296000e+02 1.374520e+00 -7.784991e-01
2.296800e+02 1.390060e+00 -8.792884e-01
2.297600e+02 1.405184e+00 -9.697983e-01
2.298400e+02 1.419605e+00 -1.050080e+00
2.299200e+02 1.433354e+00 -1.128814e+00
2.300000e+02 1.447395e+00 -1.189439e+00
2.300800e+02 1.459429e+00 -1.240236e+00
2.301600e+02 1.468995e+00 -1.280257e+00
2.302400e+02 1.476031e+00 -1.309301e+00
2.303200e+02 1.480566e+00 -1.324750e+00
2.304000e+02 1.482597e+00 -1.329222e+00
2.304800e+02 1.482373e+00 -1.322318e+00
2.305600e+02 1.480109e+00 -1.304128e+00
2.306400e+02 1.476029e+00 -1.274893e+00
2.307200e+02 1.470303e+00 -1.235697e+00
2.308000e+02 1.463076e+00 -1.185977e+00
2.308800e+02 1.454754e+00 -1.126660e+00
2.309600e+02 1.445447e+00 -1.055061e+00
2.310400e+02 1.435310e+00 -9.765077e-01
2.311200e+02 1.424807e+00 -8.904686e-01
2.312000e+02 1.413796e+00 -7.904834e-01
2.312800e+02 1.402190e+00 -6.824681e-01
2.313600e+02 1.390963e+00 -5.650501e-01
2.314400e+02 1.378389e+00 -4.459470e-01
2.315200e+02 1.366087e+00 -3.187402e-01
2.316000e+02 1.355249e+00 -1.910621e-01
2.316800e+02 1.345105e+00 -7.205012e-02
2.317600e+02 1.336063e+00 6.184945e-02
2.318400e+02 1.326496e+00 1.941876e-01
2.319200e+02 1.317931e+00 3.285992e-01
2.320000e+02 1.310413e+00 4.549755e-01
2.320800e+02 1.304233e+00 5.901200e-01
2.321600e+02 1.299973e+00 7.186085e-01
2.322400e+02 1.297532e+00 8.459350e-01
2.323200e+02 1.295681e+00 9.648562e-01
2.324000e+02 1.295441e+00 1.070634e+00
2.324800e+02 1.296668e+00 1.171637e+00
2.325600e+02 1.299615e+00 1.263662e+00
2.326400e+02 1.304116e+00 1.354441e+00
2.327200e+02 1.310864e+00 1.429811e+00
2.328000e+02 1.317267e+00 1.494834e+00
2.328800e+02 1.322905e+00 1.549209e+00
2.329600e+02 1.327579e+00 1.592618e+00
2.330400e+02 1.331203e+00 1.624820e+00
2.331200e+02 1.333824e+00 1.647097e+00
2.332000e+02 1.335505e+00 1.656804e+00
2.332800e+02 1.335734e+00 1.667821e+00
2.333600e+02 1.334633e+00 1.658611e+00
2.334400e+02 1.332262e+00 1.639096e+00
2.335200e+02 1.329131e+00 1.606432e+00
2.336000e+02 1.325849e+00 1.562228e+00
2.336800e+02 1.321968e+00 1.508368e+00
2.337600e+02 1.317588e+00 1.442304e+00
2.338400e+02 1.313947e+00 1.370339e+00
2.339200e+02 1.310283e+00 1.290532e+00
2.340000e+02 1.306732e+00 1.203414e+00
2.340800e+02 1.303437e+00 1.109561e+00
2.341600e+02 1.300121e+00 1.002716e+00
2.342400e+02 1.296103e+00 8.929570e-01
2.343200e+02 1.292754e+00 7.784887e-01
