# Time C0_Drag C0_Lift C1_Drag C1_Lift C2_Drag C2_Lift C3_Drag C3_Lift C4_Drag C4_Lift C5_Drag C5_Lift
4.248000e+01 -5.816555e-01 -2.103968e+00 1.241271e+00 1.045529e+00 6.101190e-01 1.138871e-01 4.188657e-01 -1.351115e+00 8.907625e-01 1.805636e-01 5.831999e-01 -1.970264e+00
4.256000e+01 -6.841145e-01 -2.113396e+00 1.256782e+00 1.068800e+00 6.046682e-01 1.072389e-01 4.011160e-01 -1.392014e+00 9.034572e-01 2.102541e-01 7.216827e-01 -1.824171e+00
4.264000e+01 -7.829487e-01 -2.122929e+00 1.269795e+00 1.092596e+00 5.978647e-01 9.586410e-02 3.857568e-01 -1.431513e+00 9.217843e-01 2.444647e-01 8.666775e-01 -1.688109e+00
4.272000e+01 -8.795803e-01 -2.124160e+00 1.280789e+00 1.120863e+00 5.894795e-01 8.186367e-02 3.716710e-01 -1.469396e+00 9.445536e-01 2.774073e-01 1.020231e+00 -1.568560e+00
4.280000e+01 -9.731440e-01 -2.136207e+00 1.285283e+00 1.149619e+00 5.757273e-01 6.152269e-02 3.536475e-01 -1.510348e+00 9.733331e-01 2.831837e-01 1.187248e+00 -1.459549e+00
4.288000e+01 -1.061863e+00 -2.140724e+00 1.289918e+00 1.179257e+00 5.628431e-01 3.779909e-02 3.396554e-01 -1.545771e+00 1.004050e+00 2.932339e-01 1.359710e+00 -1.363759e+00
4.296000e+01 -1.141561e+00 -2.137409e+00 1.299317e+00 1.210892e+00 5.537201e-01 1.286079e-02 3.301308e-01 -1.573496e+00 1.033694e+00 3.117217e-01 1.531941e+00 -1.255889e+00
4.304000e+01 -1.219539e+00 -2.135459e+00 1.302400e+00 1.244891e+00 5.392888e-01 -1.780436e-02 3.158754e-01 -1.604959e+00 1.065700e+00 2.975474e-01 1.711585e+00 -1.163109e+00
4.312000e+01 -1.285180e+00 -2.126108e+00 1.309402e+00 1.281919e+00 5.284952e-01 -5.319693e-02 3.075721e-01 -1.631746e+00 1.096007e+00 2.974424e-01 1.886380e+00 -1.074278e+00
4.320000e+01 -1.344861e+00 -2.109303e+00 1.315203e+00 1.321238e+00 5.186292e-01 -9.462656e-02 3.006364e-01 -1.653740e+00 1.124720e+00 2.936135e-01 2.058944e+00 -1.003756e+00
4.328000e+01 -1.398763e+00 -2.075552e+00 1.318839e+00 1.364715e+00 5.072125e-01 -1.437855e-01 2.928921e-01 -1.675072e+00 1.151906e+00 2.744969e-01 2.219972e+00 -9.597980e-01
4.336000e+01 -1.440031e+00 -2.040623e+00 1.323954e+00 1.411592e+00 4.981689e-01 -1.921434e-01 2.872371e-01 -1.689759e+00 1.176846e+00 2.572338e-01 2.361918e+00 -9.143110e-01
4.344000e+01 -1.478324e+00 -1.992161e+00 1.325580e+00 1.459219e+00 4.879639e-01 -2.445240e-01 2.813444e-01 -1.704112e+00 1.199667e+00 2.316604e-01 2.476951e+00 -9.182713e-01
4.352000e+01 -1.512098e+00 -1.926859e+00 1.323951e+00 1.509728e+00 4.767575e-01 -3.000992e-01 2.746412e-01 -1.718122e+00 1.220644e+00 1.966987e-01 2.558150e+00 -9.711487e-01
4.360000e+01 -1.546557e+00 -1.848126e+00 1.315466e+00 1.562714e+00 4.626294e-01 -3.604711e-01 2.655378e-01 -1.733669e+00 1.239772e+00 1.475010e-01 2.594627e+00 -1.104049e+00
4.368000e+01 -1.579933e+00 -1.758070e+00 1.300747e+00 1.617928e+00 4.464851e-01 -4.235029e-01 2.538507e-01 -1.747932e+00 1.257690e+00 8.521440e-02 2.583926e+00 -1.287838e+00
4.376000e+01 -1.612543e+00 -1.657565e+00 1.277581e+00 1.677745e+00 4.262575e-01 -4.967440e-01 2.378825e-01 -1.764124e+00 1.277552e+00 -2.590165e-03 2.531147e+00 -1.506814e+00
4.384000e+01 -1.638391e+00 -1.544906e+00 1.252975e+00 1.749176e+00 4.082769e-01 -5.748959e-01 2.231939e-01 -1.773146e+00 1.298491e+00 -8.456077e-02 2.436699e+00 -1.718998e+00
4.392000e+01 -1.661382e+00 -1.422451e+00 1.224197e+00 1.821078e+00 3.903173e-01 -6.566641e-01 2.065978e-01 -1.780213e+00 1.318081e+00 -1.800949e-01 2.308868e+00 -1.934132e+00
4.400000e+01 -1.679504e+00 -1.288924e+00 1.193475e+00 1.895789e+00 3.749521e-01 -7.380692e-01 1.899482e-01 -1.782558e+00 1.334688e+00 -2.743664e-01 2.150728e+00 -2.136047e+00
4.408000e+01 -1.689080e+00 -1.149431e+00 1.162919e+00 1.974332e+00 3.632281e-01 -8.196590e-01 1.738496e-01 -1.779281e+00 1.348772e+00 -3.711486e-01 1.966763e+00 -2.303064e+00
4.416000e+01 -1.696536e+00 -9.986932e-01 1.127751e+00 2.060294e+00 3.510057e-01 -9.120324e-01 1.561376e-01 -1.776243e+00 1.362484e+00 -4.885772e-01 1.768619e+00 -2.461424e+00
4.424000e+01 -1.699016e+00 -8.440315e-01 1.090430e+00 2.149494e+00 3.416721e-01 -1.002618e+00 1.392239e-01 -1.768275e+00 1.371321e+00 -6.020380e-01 1.558781e+00 -2.617776e+00
4.432000e+01 -1.696903e+00 -6.933437e-01 1.049803e+00 2.246457e+00 3.348809e-01 -1.094516e+00 1.227392e-01 -1.757345e+00 1.377364e+00 -7.157586e-01 1.341049e+00 -2.757597e+00
4.440000e+01 -1.682583e+00 -5.448445e-01 1.013112e+00 2.347678e+00 3.361933e-01 -1.186790e+00 1.110640e-01 -1.737722e+00 1.381548e+00 -8.173176e-01 1.118947e+00 -2.831634e+00
4.448000e+01 -1.661589e+00 -3.957124e-01 9.768988e-01 2.450111e+00 3.427792e-01 -1.282320e+00 1.018350e-01 -1.714785e+00 1.381161e+00 -9.160846e-01 9.044190e-01 -2.892311e+00
4.456000e+01 -1.635942e+00 -2.493136e-01 9.407657e-01 2.564124e+00 3.540412e-01 -1.385732e+00 9.605860e-02 -1.688758e+00 1.376843e+00 -1.007864e+00 6.971570e-01 -2.938174e+00
4.464000e+01 -1.607075e+00 -1.109170e-01 9.017819e-01 2.685707e+00 3.696596e-01 -1.491740e+00 9.249065e-02 -1.661033e+00 1.368200e+00 -1.097364e+00 5.016545e-01 -2.971221e+00
4.472000e+01 -1.571699e+00 1.858307e-02 8.625201e-01 2.816470e+00 3.910231e-01 -1.603880e+00 9.248701e-02 -1.629968e+00 1.356803e+00 -1.183054e+00 3.242645e-01 -2.967453e+00
4.480000e+01 -1.533962e+00 1.467553e-01 8.235987e-01 2.963982e+00 4.193027e-01 -1.717829e+00 9.689439e-02 -1.593843e+00 1.339878e+00 -1.246408e+00 1.657062e-01 -2.956270e+00
4.488000e+01 -1.493737e+00 2.603446e-01 7.818614e-01 3.121860e+00 4.529608e-01 -1.836242e+00 1.031717e-01 -1.552569e+00 1.320098e+00 -1.313510e+00 3.044526e-02 -2.926960e+00
4.496000e+01 -1.452380e+00 3.723286e-01 7.396092e-01 3.283820e+00 4.930534e-01 -1.957142e+00 1.122969e-01 -1.508470e+00 1.297512e+00 -1.375106e+00 -8.345686e-02 -2.883388e+00
4.504000e+01 -1.409203e+00 4.676842e-01 6.954096e-01 3.461403e+00 5.381931e-01 -2.078767e+00 1.233329e-01 -1.462661e+00 1.273456e+00 -1.428615e+00 -1.745592e-01 -2.812222e+00
4.512000e+01 -1.364564e+00 5.555646e-01 6.500850e-01 3.638453e+00 5.908895e-01 -2.197248e+00 1.352549e-01 -1.412764e+00 1.247404e+00 -1.474858e+00 -2.449642e-01 -2.719097e+00
4.520000e+01 -1.315925e+00 6.301086e-01 6.005301e-01 3.810069e+00 6.500112e-01 -2.327940e+00 1.510660e-01 -1.364664e+00 1.222903e+00 -1.514894e+00 -2.918808e-01 -2.605875e+00
4.528000e+01 -1.266422e+00 6.975044e-01 5.482502e-01 3.976893e+00 7.178766e-01 -2.459751e+00 1.689399e-01 -1.311487e+00 1.197522e+00 -1.543385e+00 -3.205543e-01 -2.478581e+00
4.536000e+01 -1.216000e+00 7.649612e-01 4.921830e-01 4.127213e+00 7.931994e-01 -2.602085e+00 1.905459e-01 -1.261895e+00 1.174522e+00 -1.569234e+00 -3.329258e-01 -2.334897e+00
4.544000e+01 -1.167676e+00 8.229995e-01 4.311903e-01 4.284289e+00 8.767626e-01 -2.744245e+00 2.133189e-01 -1.212318e+00 1.151500e+00 -1.587858e+00 -3.344108e-01 -2.179659e+00
4.552000e+01 -1.115930e+00 8.923065e-01 3.668959e-01 4.397540e+00 9.683475e-01 -2.892856e+00 2.398380e-01 -1.167909e+00 1.133353e+00 -1.595690e+00 -3.228948e-01 -2.022055e+00
4.560000e+01 -1.069391e+00 9.662416e-01 3.028926e-01 4.530724e+00 1.068402e+00 -3.045181e+00 2.682323e-01 -1.122275e+00 1.115316e+00 -1.597494e+00 -3.118176e-01 -1.862685e+00
4.568000e+01 -1.023490e+00 1.023860e+00 2.343438e-01 4.664443e+00 1.175880e+00 -3.195153e+00 2.953217e-01 -1.074634e+00 1.098302e+00 -1.604204e+00 -2.984614e-01 -1.687024e+00
4.576000e+01 -9.747929e-01 1.087049e+00 1.650791e-01 4.784588e+00 1.289373e+00 -3.360019e+00 3.259203e-01 -1.035009e+00 1.085400e+00 -1.601877e+00 -2.820899e-01 -1.504899e+00
4.584000e+01 -9.238590e-01 1.151433e+00 9.342379e-02 4.874102e+00 1.403496e+00 -3.516977e+00 3.567847e-01 -9.982093e-01 1.076494e+00 -1.602409e+00 -2.648602e-01 -1.321638e+00
4.592000e+01 -8.757125e-01 1.219024e+00 2.254391e-02 4.967461e+00 1.518150e+00 -3.661526e+00 3.862495e-01 -9.638764e-01 1.069482e+00 -1.599028e+00 -2.531221e-01 -1.140438e+00
4.600000e+01 -8.324585e-01 1.296285e+00 -4.157826e-02 5.060608e+00 1.629778e+00 -3.777180e+00 4.116649e-01 -9.317026e-01 1.062717e+00 -1.594293e+00 -2.491204e-01 -9.713435e-01
4.608000e+01 -7.910829e-01 1.376521e+00 -1.003475e-01 5.143937e+00 1.736605e+00 -3.888914e+00 4.381600e-01 -9.051598e-01 1.060519e+00 -1.590772e+00 -2.498344e-01 -8.045194e-01
4.616000e+01 -7.495489e-01 1.463957e+00 -1.563396e-01 5.191695e+00 1.839328e+00 -3.992927e+00 4.653707e-01 -8.845783e-01 1.064488e+00 -1.589495e+00 -2.540269e-01 -6.502223e-01
4.624000e+01 -7.090565e-01 1.560230e+00 -2.096950e-01 5.242673e+00 1.936490e+00 -4.095069e+00 4.948376e-01 -8.664035e-01 1.071575e+00 -1.585158e+00 -2.659303e-01 -4.911203e-01
4.632000e+01 -6.729061e-01 1.663787e+00 -2.592319e-01 5.277534e+00 2.023782e+00 -4.168411e+00 5.213388e-01 -8.503302e-01 1.078952e+00 -1.580947e+00 -2.866048e-01 -3.474312e-01
4.640000e+01 -6.388800e-01 1.760669e+00 -3.071599e-01 5.296771e+00 2.101408e+00 -4.224262e+00 5.460272e-01 -8.361043e-01 1.086941e+00 -1.575148e+00 -3.122788e-01 -2.046334e-01
4.648000e+01 -6.084624e-01 1.877579e+00 -3.516939e-01 5.302777e+00 2.168579e+00 -4.259929e+00 5.674575e-01 -8.222445e-01 1.093672e+00 -1.575022e+00 -3.457028e-01 -6.362689e-02
4.656000e+01 -5.784811e-01 1.999412e+00 -3.947098e-01 5.291045e+00 2.224758e+00 -4.277855e+00 5.869142e-01 -8.088855e-01 1.099338e+00 -1.572103e+00 -3.850053e-01 7.442331e-02
4.664000e+01 -5.506224e-01 2.120593e+00 -4.379346e-01 5.263834e+00 2.266857e+00 -4.273825e+00 6.029682e-01 -7.973519e-01 1.103213e+00 -1.574134e+00 -4.282203e-01 2.088315e-01
4.672000e+01 -5.263271e-01 2.240531e+00 -4.807831e-01 5.224720e+00 2.293193e+00 -4.257779e+00 6.173994e-01 -7.881705e-01 1.105985e+00 -1.578046e+00 -4.732748e-01 3.342392e-01
4.680000e+01 -5.023545e-01 2.383938e+00 -5.168688e-01 5.174008e+00 2.305067e+00 -4.229630e+00 6.319669e-01 -7.791095e-01 1.106734e+00 -1.580661e+00 -5.236803e-01 4.579692e-01
4.688000e+01 -4.793119e-01 2.530294e+00 -5.454517e-01 5.126634e+00 2.301332e+00 -4.173467e+00 6.437704e-01 -7.686250e-01 1.102391e+00 -1.582740e+00 -5.785782e-01 5.790947e-01
4.696000e+01 -4.532550e-01 2.669638e+00 -5.677557e-01 5.076921e+00 2.279711e+00 -4.118905e+00 6.560250e-01 -7.624806e-01 1.097196e+00 -1.588903e+00 -6.300477e-01 6.910186e-01
4.704000e+01 -4.282720e-01 2.830935e+00 -5.778596e-01 5.037795e+00 2.243556e+00 -4.051442e+00 6.686302e-01 -7.546382e-01 1.087828e+00 -1.591044e+00 -6.861759e-01 8.017898e-01
4.712000e+01 -4.008190e-01 3.001463e+00 -5.751053e-01 5.006836e+00 2.194232e+00 -3.980679e+00 6.845611e-01 -7.469668e-01 1.075772e+00 -1.584432e+00 -7.438469e-01 9.071155e-01
4.720000e+01 -3.727981e-01 3.170390e+00 -5.640979e-01 5.008559e+00 2.128270e+00 -3.915236e+00 7.017963e-01 -7.440861e-01 1.061590e+00 -1.583180e+00 -8.008227e-01 1.004579e+00
4.728000e+01 -3.445002e-01 3.347564e+00 -5.390696e-01 5.013842e+00 2.052441e+00 -3.829170e+00 7.169775e-01 -7.370246e-01 1.042191e+00 -1.581371e+00 -8.603814e-01 1.103783e+00
4.736000e+01 -3.141670e-01 3.532862e+00 -5.025121e-01 5.036733e+00 1.972407e+00 -3.774323e+00 7.393643e-01 -7.309586e-01 1.022166e+00 -1.555345e+00 -9.158527e-01 1.187467e+00
4.744000e+01 -2.836615e-01 3.726849e+00 -4.535823e-01 5.069444e+00 1.889178e+00 -3.739030e+00 7.657248e-01 -7.284820e-01 1.001024e+00 -1.538636e+00 -9.678076e-01 1.280053e+00
4.752000e+01 -2.570371e-01 3.928171e+00 -3.882022e-01 5.138494e+00 1.806049e+00 -3.723765e+00 7.948730e-01 -7.269997e-01 9.785797e-01 -1.522647e+00 -1.016858e+00 1.369186e+00
4.760000e+01 -2.309549e-01 4.140580e+00 -3.009655e-01 5.184222e+00 1.727383e+00 -3.724450e+00 8.266784e-01 -7.310715e-01 9.581131e-01 -1.498602e+00 -1.061162e+00 1.444389e+00
4.768000e+01 -2.148688e-01 4.367969e+00 -1.844782e-01 5.228004e+00 1.652449e+00 -3.721982e+00 8.547113e-01 -7.350985e-01 9.360669e-01 -1.483869e+00 -1.109730e+00 1.511232e+00
4.776000e+01 -2.134246e-01 4.578535e+00 -2.846913e-02 5.252174e+00 1.586816e+00 -3.731663e+00 8.825177e-01 -7.403885e-01 9.133928e-01 -1.461487e+00 -1.158749e+00 1.568794e+00
4.784000e+01 -2.275044e-01 4.815597e+00 1.719097e-01 5.260102e+00 1.533420e+00 -3.766687e+00 9.115515e-01 -7.492865e-01 8.919606e-01 -1.440259e+00 -1.213224e+00 1.623127e+00
4.792000e+01 -2.564210e-01 5.066285e+00 4.137066e-01 5.234765e+00 1.495252e+00 -3.785616e+00 9.353587e-01 -7.595836e-01 8.694948e-01 -1.416578e+00 -1.275382e+00 1.669907e+00
4.800000e+01 -3.084785e-01 5.318762e+00 6.562474e-01 5.267861e+00 1.474696e+00 -3.787091e+00 9.502258e-01 -7.651185e-01 8.451722e-01 -1.396667e+00 -1.351947e+00 1.722255e+00
4.808000e+01 -3.719374e-01 5.565388e+00 8.083233e-01 5.398353e+00 1.472319e+00 -3.785529e+00 9.584178e-01 -7.664644e-01 8.211495e-01 -1.377807e+00 -1.435395e+00 1.779915e+00
4.816000e+01 -4.290889e-01 5.829872e+00 8.307621e-01 5.505461e+00 1.482769e+00 -3.787615e+00 9.626472e-01 -7.821353e-01 8.045743e-01 -1.367360e+00 -1.516888e+00 1.823247e+00
4.824000e+01 -5.105866e-01 6.075469e+00 8.578790e-01 5.492530e+00 1.509146e+00 -3.768594e+00 9.587020e-01 -7.967392e-01 7.863681e-01 -1.358423e+00 -1.613825e+00 1.862551e+00
4.832000e+01 -6.367787e-01 6.258356e+00 1.007504e+00 5.405516e+00 1.551017e+00 -3.714421e+00 9.406045e-01 -8.069535e-01 7.587656e-01 -1.347816e+00 -1.735977e+00 1.894926e+00
4.840000e+01 -7.593235e-01 6.439687e+00 1.261784e+00 5.230578e+00 1.611416e+00 -3.606972e+00 9.038118e-01 -8.023303e-01 7.228850e-01 -1.338189e+00 -1.875721e+00 1.938733e+00
4.848000e+01 -8.699530e-01 6.587018e+00 1.540063e+00 5.011968e+00 1.671802e+00 -3.521899e+00 8.633915e-01 -8.285297e-01 7.009688e-01 -1.345236e+00 -2.002811e+00 1.966166e+00
4.856000e+01 -9.574371e-01 6.708725e+00 1.842644e+00 4.722962e+00 1.727788e+00 -3.458106e+00 8.285664e-01 -8.786274e-01 6.996225e-01 -1.362026e+00 -2.109720e+00 1.980378e+00
4.864000e+01 -1.022249e+00 6.843410e+00 2.192934e+00 4.386919e+00 1.781738e+00 -3.392064e+00 7.979275e-01 -9.455387e-01 7.162616e-01 -1.397060e+00 -2.197759e+00 2.005653e+00
4.872000e+01 -1.102625e+00 6.974243e+00 2.580349e+00 4.155698e+00 1.832072e+00 -3.306432e+00 7.686628e-01 -1.016527e+00 7.420178e-01 -1.436429e+00 -2.277177e+00 2.052252e+00
4.880000e+01 -1.177536e+00 7.147820e+00 3.006257e+00 3.917215e+00 1.877526e+00 -3.205450e+00 7.396144e-01 -1.088492e+00 7.742665e-01 -1.478094e+00 -2.347314e+00 2.095870e+00
4.888000e+01 -1.283260e+00 7.292217e+00 3.441700e+00 3.764324e+00 1.915558e+00 -3.066456e+00 6.992794e-01 -1.152657e+00 7.998718e-01 -1.533438e+00 -2.416561e+00 2.146438e+00
4.896000e+01 -1.404489e+00 7.350861e+00 3.831088e+00 3.725107e+00 1.943230e+00 -2.900830e+00 6.483643e-01 -1.223236e+00 8.261373e-01 -1.600027e+00 -2.473802e+00 2.209343e+00
4.904000e+01 -1.532237e+00 7.376093e+00 4.124866e+00 3.823947e+00 1.961427e+00 -2.703944e+00 5.854358e-01 -1.294346e+00 8.502520e-01 -1.670982e+00 -2.517573e+00 2.275318e+00
4.912000e+01 -1.643693e+00 7.384265e+00 4.285987e+00 3.950243e+00 1.970281e+00 -2.554297e+00 5.299953e-01 -1.389464e+00 8.937649e-01 -1.760448e+00 -2.525594e+00 2.345862e+00
4.920000e+01 -1.789449e+00 7.296290e+00 4.366021e+00 4.207179e+00 1.973504e+00 -2.339040e+00 4.623760e-01 -1.457692e+00 9.238811e-01 -1.843390e+00 -2.528371e+00 2.396273e+00
4.928000e+01 -1.943210e+00 7.132784e+00 4.408763e+00 4.490711e+00 1.974418e+00 -2.144435e+00 3.950972e-01 -1.531422e+00 9.545728e-01 -1.917897e+00 -2.518427e+00 2.450857e+00
4.936000e+01 -2.105133e+00 6.939024e+00 4.457807e+00 4.797291e+00 1.971060e+00 -1.936697e+00 3.236085e-01 -1.594650e+00 9.794690e-01 -1.991532e+00 -2.503877e+00 2.534098e+00
4.944000e+01 -2.278169e+00 6.720317e+00 4.517250e+00 5.113884e+00 1.963272e+00 -1.709476e+00 2.488294e-01 -1.649405e+00 9.958587e-01 -2.046356e+00 -2.485386e+00 2.637340e+00
4.952000e+01 -2.451855e+00 6.465188e+00 4.564616e+00 5.360053e+00 1.945958e+00 -1.529571e+00 1.812449e-01 -1.720159e+00 1.017808e+00 -2.099218e+00 -2.448485e+00 2.715096e+00
4.960000e+01 -2.622305e+00 6.236849e+00 4.619772e+00 5.577401e+00 1.925488e+00 -1.339132e+00 1.166072e-01 -1.782170e+00 1.036200e+00 -2.130759e+00 -2.413618e+00 2.823474e+00
4.968000e+01 -2.788786e+00 6.051975e+00 4.683469e+00 5.730584e+00 1.901332e+00 -1.151163e+00 5.785626e-02 -1.841314e+00 1.052191e+00 -2.144959e+00 -2.380679e+00 2.946368e+00
4.976000e+01 -2.945115e+00 5.841564e+00 4.754119e+00 5.815386e+00 1.867387e+00 -1.004793e+00 1.207526e-02 -1.910914e+00 1.074714e+00 -2.152639e+00 -2.332078e+00 3.069119e+00
4.984000e+01 -3.090796e+00 5.618653e+00 4.830886e+00 5.769377e+00 1.823430e+00 -9.050585e-01 -1.725552e-02 -1.998104e+00 1.110398e+00 -2.157455e+00 -2.260951e+00 3.184387e+00
4.992000e+01 -3.234394e+00 5.412329e+00 4.923719e+00 5.639003e+00 1.769807e+00 -8.185855e-01 -3.622600e-02 -2.095693e+00 1.151261e+00 -2.155745e+00 -2.183003e+00 3.292433e+00
5.000000e+01 -3.369414e+00 5.189183e+00 5.019759e+00 5.452692e+00 1.705089e+00 -7.595539e-01 -4.423285e-02 -2.211973e+00 1.200998e+00 -2.152146e+00 -2.091852e+00 3.381931e+00
5.008000e+01 -3.497028e+00 4.985975e+00 5.117896e+00 5.271696e+00 1.635786e+00 -7.133575e-01 -4.495290e-02 -2.327473e+00 1.253154e+00 -2.141618e+00 -1.999240e+00 3.457305e+00
5.016000e+01 -3.598356e+00 4.774201e+00 5.194600e+00 5.009382e+00 1.556336e+00 -7.151582e-01 -3.345367e-02 -2.468775e+00 1.323344e+00 -2.136624e+00 -1.884025e+00 3.509609e+00
5.024000e+01 -3.694684e+00 4.592320e+00 5.237587e+00 4.840096e+00 1.479093e+00 -7.195502e-01 -1.876062e-02 -2.592274e+00 1.388255e+00 -2.111834e+00 -1.784531e+00 3.546754e+00
5.032000e+01 -3.769432e+00 4.437128e+00 5.216059e+00 4.647554e+00 1.401047e+00 -7.515327e-01 8.357511e-04 -2.725187e+00 1.461794e+00 -2.086466e+00 -1.680804e+00 3.544268e+00
5.040000e+01 -3.836229e+00 4.279985e+00 5.136727e+00 4.491588e+00 1.321006e+00 -7.825773e-01 1.933991e-02 -2.859623e+00 1.536415e+00 -2.057901e+00 -1.580877e+00 3.503266e+00
5.048000e+01 -3.884091e+00 4.163628e+00 5.025984e+00 4.374134e+00 1.245669e+00 -8.212175e-01 3.775706e-02 -2.984182e+00 1.610697e+00 -2.016282e+00 -1.486567e+00 3.433578e+00
5.056000e+01 -3.923849e+00 4.035151e+00 4.900164e+00 4.232951e+00 1.175672e+00 -8.434563e-01 5.010218e-02 -3.109853e+00 1.682520e+00 -1.963326e+00 -1.389873e+00 3.330777e+00
5.064000e+01 -3.972316e+00 3.863362e+00 4.776235e+00 4.173603e+00 1.117445e+00 -8.727660e-01 5.754326e-02 -3.213303e+00 1.742239e+00 -1.892924e+00 -1.298978e+00 3.223487e+00
5.072000e+01 -4.028989e+00 3.662539e+00 4.654091e+00 4.249043e+00 1.072661e+00 -8.493815e-01 4.824930e-02 -3.286028e+00 1.775556e+00 -1.792656e+00 -1.232493e+00 3.098258e+00
5.080000e+01 -4.038634e+00 3.476699e+00 4.504866e+00 4.232789e+00 1.047734e+00 -8.526801e-01 4.339462e-02 -3.355665e+00 1.808266e+00 -1.684504e+00 -1.153481e+00 2.964936e+00
5.088000e+01 -4.015797e+00 3.321313e+00 4.285567e+00 4.232085e+00 1.028442e+00 -8.717499e-01 4.338432e-02 -3.428346e+00 1.840871e+00 -1.556094e+00 -1.064373e+00 2.800842e+00
5.096000e+01 -3.959194e+00 3.171439e+00 3.996417e+00 4.269276e+00 1.009197e+00 -9.083753e-01 4.368390e-02 -3.505619e+00 1.873841e+00 -1.436926e+00 -9.606255e-01 2.633778e+00
5.104000e+01 -3.868583e+00 3.040540e+00 3.650005e+00 4.278337e+00 9.869663e-01 -9.775447e-01 4.752612e-02 -3.604794e+00 1.917228e+00 -1.339665e+00 -8.274702e-01 2.382770e+00
5.112000e+01 -3.724326e+00 2.938149e+00 3.303456e+00 4.270497e+00 9.677802e-01 -1.057372e+00 6.070428e-02 -3.714168e+00 1.974702e+00 -1.221646e+00 -6.658679e-01 2.160254e+00
5.120000e+01 -3.555593e+00 2.847841e+00 3.004370e+00 4.325766e+00 9.504865e-01 -1.130899e+00 7.190718e-02 -3.813667e+00 2.028700e+00 -1.107098e+00 -4.841925e-01 1.910482e+00
5.128000e+01 -3.347797e+00 2.750338e+00 2.753222e+00 4.339871e+00 9.306158e-01 -1.212607e+00 8.711218e-02 -3.912983e+00 2.086423e+00 -9.907577e-01 -2.725414e-01 1.650794e+00
5.136000e+01 -3.123712e+00 2.716239e+00 2.546032e+00 4.306688e+00 9.056760e-01 -1.284898e+00 9.377856e-02 -4.005499e+00 2.135707e+00 -8.965229e-01 -5.672538e-02 1.378085e+00
5.144000e+01 -2.883057e+00 2.679462e+00 2.353415e+00 4.205489e+00 8.788377e-01 -1.362177e+00 1.028681e-01 -4.084898e+00 2.186598e+00 -7.934241e-01 1.755395e-01 1.109039e+00
5.152000e+01 -2.653711e+00 2.676398e+00 2.180242e+00 4.159525e+00 8.535646e-01 -1.410924e+00 1.031544e-01 -4.135923e+00 2.219400e+00 -6.891077e-01 3.883485e-01 8.270455e-01
5.160000e+01 -2.405295e+00 2.656254e+00 2.002493e+00 4.033464e+00 8.281862e-01 -1.487184e+00 1.138981e-01 -4.194997e+00 2.259871e+00 -5.787005e-01 6.115502e-01 5.347425e-01
5.168000e+01 -2.169866e+00 2.653159e+00 1.826661e+00 3.973640e+00 8.028290e-01 -1.550472e+00 1.234978e-01 -4.220972e+00 2.290744e+00 -4.604540e-01 8.110506e-01 2.343849e-01
5.176000e+01 -1.931950e+00 2.620309e+00 1.641539e+00 3.935754e+00 7.722771e-01 -1.618345e+00 1.300230e-01 -4.228687e+00 2.322569e+00 -3.537927e-01 9.999342e-01 -6.565740e-02
5.184000e+01 -1.688092e+00 2.597808e+00 1.436785e+00 3.917974e+00 7.394055e-01 -1.685447e+00 1.377273e-01 -4.212776e+00 2.354050e+00 -2.616220e-01 1.167142e+00 -3.626833e-01
5.192000e+01 -1.467731e+00 2.552589e+00 1.196802e+00 3.996578e+00 6.990267e-01 -1.747690e+00 1.435767e-01 -4.180779e+00 2.380527e+00 -1.878570e-01 1.308628e+00 -6.953874e-01
5.200000e+01 -1.243268e+00 2.527854e+00 9.379939e-01 4.047635e+00 6.537872e-01 -1.837007e+00 1.573632e-01 -4.140089e+00 2.416839e+00 -1.347311e-01 1.434057e+00 -9.992650e-01
5.208000e+01 -1.027827e+00 2.531509e+00 6.805113e-01 4.091496e+00 6.058589e-01 -1.940442e+00 1.800765e-01 -4.087134e+00 2.461240e+00 -8.541204e-02 1.540911e+00 -1.279620e+00
5.216000e+01 -8.343000e-01 2.546804e+00 4.438348e-01 4.172613e+00 5.606984e-01 -2.060614e+00 2.164533e-01 -4.017302e+00 2.509142e+00 -1.875891e-02 1.621826e+00 -1.536350e+00
5.224000e+01 -6.642232e-01 2.556629e+00 2.186085e-01 4.243872e+00 5.097592e-01 -2.203044e+00 2.588036e-01 -3.948306e+00 2.564251e+00 2.305334e-02 1.688144e+00 -1.806343e+00
5.232000e+01 -5.378815e-01 2.563181e+00 1.961720e-02 4.333648e+00 4.635000e-01 -2.337499e+00 3.032330e-01 -3.841916e+00 2.612993e+00 5.947624e-02 1.724691e+00 -2.086254e+00
5.240000e+01 -4.279132e-01 2.579876e+00 -1.698273e-01 4.359172e+00 4.163844e-01 -2.513808e+00 3.611494e-01 -3.741791e+00 2.674148e+00 7.794913e-02 1.755991e+00 -2.359044e+00
5.248000e+01 -3.440266e-01 2.604408e+00 -3.361192e-01 4.343302e+00 3.708437e-01 -2.713668e+00 4.291553e-01 -3.635365e+00 2.741215e+00 8.544770e-02 1.772212e+00 -2.637578e+00
5.256000e+01 -2.836271e-01 2.627482e+00 -4.624980e-01 4.331361e+00 3.288862e-01 -2.922827e+00 5.066864e-01 -3.524242e+00 2.813183e+00 9.676085e-02 1.773877e+00 -2.898980e+00
