# Time C0_Drag C0_Lift C1_Drag C1_Lift C2_Drag C2_Lift C3_Drag C3_Lift C4_Drag C4_Lift C5_Drag C5_Lift
3.384000e+01 -9.304420e-02 1.093898e-01 5.891828e-01 1.349236e+00 6.619799e-01 2.805073e+00 8.912862e-02 4.313178e-01 2.099748e-01 -5.488656e-01 -3.122088e-01 9.567702e-01
3.392000e+01 -1.093550e-01 1.109573e-01 5.890948e-01 1.348082e+00 6.836415e-01 2.835915e+00 9.459671e-02 4.913022e-01 1.989241e-01 -5.118450e-01 -2.978463e-01 9.436693e-01
3.400000e+01 -1.241777e-01 1.153972e-01 5.885373e-01 1.346099e+00 7.063692e-01 2.866182e+00 1.001954e-01 5.517197e-01 1.888440e-01 -4.751396e-01 -2.846188e-01 9.295817e-01
3.408000e+01 -1.368297e-01 1.274297e-01 5.881762e-01 1.347201e+00 7.301779e-01 2.891389e+00 1.098496e-01 6.133365e-01 1.808431e-01 -4.375528e-01 -2.726875e-01 9.165983e-01
3.416000e+01 -1.475899e-01 1.368605e-01 5.863744e-01 1.345836e+00 7.540413e-01 2.917931e+00 1.164537e-01 6.746552e-01 1.726783e-01 -4.016792e-01 -2.622501e-01 9.011772e-01
3.424000e+01 -1.570282e-01 1.463060e-01 5.825265e-01 1.344239e+00 7.770310e-01 2.944842e+00 1.220448e-01 7.337164e-01 1.657674e-01 -3.672054e-01 -2.524210e-01 8.832513e-01
3.432000e+01 -1.620323e-01 1.540269e-01 5.779428e-01 1.335876e+00 8.017280e-01 2.970152e+00 1.278035e-01 7.929555e-01 1.596644e-01 -3.341465e-01 -2.424862e-01 8.636541e-01
3.440000e+01 -1.666224e-01 1.582097e-01 5.707810e-01 1.326915e+00 8.243091e-01 3.006237e+00 1.289279e-01 8.513370e-01 1.521186e-01 -3.022390e-01 -2.348574e-01 8.420653e-01
3.448000e+01 -1.697434e-01 1.606212e-01 5.629586e-01 1.316664e+00 8.455036e-01 3.034664e+00 1.305874e-01 9.111397e-01 1.448452e-01 -2.710860e-01 -2.275410e-01 8.194905e-01
3.456000e+01 -1.716293e-01 1.598854e-01 5.535139e-01 1.307261e+00 8.662462e-01 3.061840e+00 1.318400e-01 9.716851e-01 1.376589e-01 -2.408794e-01 -2.206592e-01 7.960383e-01
3.464000e+01 -1.732623e-01 1.572617e-01 5.417988e-01 1.298054e+00 8.861412e-01 3.088231e+00 1.319206e-01 1.031754e+00 1.293883e-01 -2.139365e-01 -2.143449e-01 7.683039e-01
3.472000e+01 -1.715779e-01 1.552026e-01 5.292102e-01 1.294785e+00 9.066192e-01 3.097499e+00 1.407987e-01 1.091400e+00 1.267348e-01 -1.872202e-01 -2.052696e-01 7.434500e-01
3.480000e+01 -1.669590e-01 1.472638e-01 5.151011e-01 1.284523e+00 9.269491e-01 3.113803e+00 1.447664e-01 1.150396e+00 1.230861e-01 -1.620648e-01 -1.971333e-01 7.186043e-01
3.488000e+01 -1.616980e-01 1.344096e-01 4.991752e-01 1.275352e+00 9.479664e-01 3.131794e+00 1.461377e-01 1.208332e+00 1.196691e-01 -1.414222e-01 -1.885550e-01 6.946104e-01
3.496000e+01 -1.548485e-01 1.180122e-01 4.819984e-01 1.264891e+00 9.709175e-01 3.150255e+00 1.479966e-01 1.265279e+00 1.162393e-01 -1.202668e-01 -1.796164e-01 6.701790e-01
3.504000e+01 -1.469898e-01 9.849393e-02 4.628517e-01 1.252834e+00 9.946628e-01 3.168962e+00 1.494934e-01 1.320717e+00 1.130443e-01 -1.014921e-01 -1.708578e-01 6.468475e-01
3.512000e+01 -1.379285e-01 7.294831e-02 4.412089e-01 1.237958e+00 1.018480e+00 3.187213e+00 1.500747e-01 1.374548e+00 1.103143e-01 -8.567575e-02 -1.608346e-01 6.229749e-01
3.520000e+01 -1.270572e-01 4.452418e-02 4.185555e-01 1.221008e+00 1.042826e+00 3.205495e+00 1.504147e-01 1.427835e+00 1.074988e-01 -6.928926e-02 -1.497188e-01 5.996700e-01
3.528000e+01 -1.152826e-01 1.329358e-02 3.942833e-01 1.201715e+00 1.066732e+00 3.223237e+00 1.501314e-01 1.479955e+00 1.045303e-01 -5.390236e-02 -1.377051e-01 5.752823e-01
3.536000e+01 -1.016603e-01 -2.145702e-02 3.682676e-01 1.178045e+00 1.089547e+00 3.239336e+00 1.489196e-01 1.529964e+00 1.022403e-01 -4.221148e-02 -1.250019e-01 5.526260e-01
3.544000e+01 -8.802023e-02 -5.861566e-02 3.410684e-01 1.153190e+00 1.111306e+00 3.255040e+00 1.470334e-01 1.578974e+00 9.923827e-02 -3.082695e-02 -1.112869e-01 5.284974e-01
3.552000e+01 -7.542963e-02 -1.019188e-01 3.113981e-01 1.128988e+00 1.131290e+00 3.270223e+00 1.440877e-01 1.626547e+00 9.576166e-02 -2.095079e-02 -9.668966e-02 5.024744e-01
3.560000e+01 -6.157510e-02 -1.495827e-01 2.793618e-01 1.100697e+00 1.148922e+00 3.284605e+00 1.408368e-01 1.669152e+00 9.361620e-02 -1.280048e-02 -7.974928e-02 4.757321e-01
3.568000e+01 -4.737752e-02 -1.971773e-01 2.461684e-01 1.067906e+00 1.165771e+00 3.300701e+00 1.361017e-01 1.713304e+00 8.994807e-02 -5.676768e-03 -6.355170e-02 4.487704e-01
3.576000e+01 -3.215301e-02 -2.451226e-01 2.131243e-01 1.034795e+00 1.181082e+00 3.313336e+00 1.312575e-01 1.756672e+00 8.605541e-02 1.599105e-03 -4.707445e-02 4.214822e-01
3.584000e+01 -1.567971e-02 -2.916205e-01 1.796752e-01 9.994226e-01 1.194786e+00 3.323758e+00 1.261503e-01 1.797971e+00 8.271492e-02 6.847386e-03 -3.012105e-02 3.950857e-01
3.592000e+01 2.550480e-03 -3.372333e-01 1.465163e-01 9.622418e-01 1.208115e+00 3.332789e+00 1.212908e-01 1.837902e+00 8.008638e-02 1.172546e-02 -1.298432e-02 3.706693e-01
3.600000e+01 2.250817e-02 -3.801866e-01 1.122949e-01 9.253845e-01 1.220636e+00 3.337623e+00 1.169479e-01 1.874847e+00 7.835304e-02 1.464252e-02 5.017383e-03 3.463494e-01
3.608000e+01 4.367682e-02 -4.338446e-01 7.610972e-02 8.826179e-01 1.231862e+00 3.340052e+00 1.123715e-01 1.908682e+00 7.711076e-02 1.410087e-02 2.503971e-02 3.187304e-01
3.616000e+01 6.725092e-02 -4.826040e-01 4.151583e-02 8.341083e-01 1.244292e+00 3.340603e+00 1.097518e-01 1.941145e+00 7.633947e-02 1.590044e-02 4.538722e-02 2.907109e-01
3.624000e+01 8.941712e-02 -5.341760e-01 5.290847e-03 7.853811e-01 1.254679e+00 3.339750e+00 1.056498e-01 1.972168e+00 7.565279e-02 1.161215e-02 6.567682e-02 2.598464e-01
3.632000e+01 1.139475e-01 -5.759848e-01 -3.088820e-02 7.438150e-01 1.264048e+00 3.318700e+00 1.128540e-01 2.001560e+00 8.032437e-02 6.415137e-03 8.710217e-02 2.353058e-01
3.640000e+01 1.392498e-01 -6.166239e-01 -6.632629e-02 6.972349e-01 1.271249e+00 3.300684e+00 1.110568e-01 2.030423e+00 8.098990e-02 -5.699624e-04 1.053689e-01 2.093379e-01
3.648000e+01 1.673907e-01 -6.493429e-01 -1.004957e-01 6.580273e-01 1.279659e+00 3.270251e+00 1.191968e-01 2.056869e+00 8.598985e-02 -6.584544e-03 1.248288e-01 1.868391e-01
3.656000e+01 1.981002e-01 -6.767750e-01 -1.338037e-01 6.185880e-01 1.285980e+00 3.230502e+00 1.285947e-01 2.081704e+00 9.247767e-02 -1.401127e-02 1.436529e-01 1.658057e-01
3.664000e+01 2.292643e-01 -7.032306e-01 -1.659576e-01 5.725473e-01 1.292069e+00 3.202988e+00 1.276235e-01 2.103844e+00 9.486543e-02 -2.454252e-02 1.582820e-01 1.420715e-01
3.672000e+01 2.612153e-01 -7.229201e-01 -1.948798e-01 5.282435e-01 1.300280e+00 3.185561e+00 1.255758e-01 2.123695e+00 9.553432e-02 -3.505098e-02 1.695357e-01 1.199259e-01
3.680000e+01 2.938116e-01 -7.306171e-01 -2.207406e-01 4.859490e-01 1.308430e+00 3.172009e+00 1.231209e-01 2.141931e+00 9.561658e-02 -4.521058e-02 1.773294e-01 1.005650e-01
3.688000e+01 3.271059e-01 -7.405740e-01 -2.462223e-01 4.395385e-01 1.315154e+00 3.158593e+00 1.202588e-01 2.157171e+00 9.620998e-02 -5.692995e-02 1.843640e-01 8.136629e-02
3.696000e+01 3.613660e-01 -7.478125e-01 -2.705053e-01 3.912637e-01 1.320223e+00 3.145334e+00 1.168800e-01 2.170351e+00 9.682978e-02 -6.963192e-02 1.897639e-01 6.249470e-02
3.704000e+01 3.960371e-01 -7.521482e-01 -2.934048e-01 3.422558e-01 1.323524e+00 3.131227e+00 1.128981e-01 2.181445e+00 9.735515e-02 -8.390120e-02 1.935030e-01 4.298389e-02
3.712000e+01 4.302844e-01 -7.558408e-01 -3.154708e-01 2.913117e-01 1.324703e+00 3.116204e+00 1.085069e-01 2.190521e+00 9.804045e-02 -9.942952e-02 1.959413e-01 2.386779e-02
3.720000e+01 4.679797e-01 -7.504062e-01 -3.349700e-01 2.496477e-01 1.324572e+00 3.073437e+00 1.177600e-01 2.197377e+00 1.060532e-01 -1.143770e-01 2.014614e-01 8.382150e-03
3.728000e+01 5.068642e-01 -7.447152e-01 -3.521672e-01 2.013547e-01 1.323052e+00 3.039326e+00 1.199996e-01 2.203792e+00 1.112814e-01 -1.318501e-01 2.034375e-01 -9.321854e-03
3.736000e+01 5.457789e-01 -7.312013e-01 -3.669276e-01 1.648662e-01 1.323141e+00 2.990882e+00 1.339072e-01 2.208325e+00 1.217067e-01 -1.482841e-01 2.062715e-01 -2.415438e-02
3.744000e+01 5.847528e-01 -7.186598e-01 -3.796618e-01 1.215988e-01 1.322202e+00 2.952770e+00 1.371741e-01 2.211985e+00 1.277422e-01 -1.679450e-01 2.045166e-01 -4.266680e-02
3.752000e+01 6.234715e-01 -7.030782e-01 -3.908463e-01 7.716207e-02 1.322666e+00 2.921842e+00 1.393118e-01 2.211894e+00 1.333792e-01 -1.892997e-01 2.010580e-01 -6.260743e-02
3.760000e+01 6.615701e-01 -6.839631e-01 -4.006684e-01 3.277532e-02 1.322544e+00 2.893355e+00 1.407330e-01 2.208011e+00 1.391340e-01 -2.120437e-01 1.963401e-01 -8.363170e-02
3.768000e+01 6.978556e-01 -6.629603e-01 -4.089648e-01 -1.164387e-02 1.321416e+00 2.865443e+00 1.408199e-01 2.203769e+00 1.437837e-01 -2.363765e-01 1.898426e-01 -1.068012e-01
3.776000e+01 7.331388e-01 -6.388220e-01 -4.152448e-01 -5.631038e-02 1.318786e+00 2.838492e+00 1.399744e-01 2.198042e+00 1.480841e-01 -2.611231e-01 1.818069e-01 -1.294449e-01
3.784000e+01 7.664604e-01 -6.114491e-01 -4.195890e-01 -9.903537e-02 1.313900e+00 2.806871e+00 1.395287e-01 2.190128e+00 1.528968e-01 -2.873644e-01 1.738997e-01 -1.546640e-01
3.792000e+01 7.974106e-01 -5.669734e-01 -4.184666e-01 -1.388742e-01 1.310012e+00 2.781783e+00 1.380953e-01 2.184291e+00 1.558402e-01 -3.110039e-01 1.609034e-01 -1.755309e-01
3.800000e+01 8.271297e-01 -5.255760e-01 -4.156799e-01 -1.750406e-01 1.303542e+00 2.757339e+00 1.349758e-01 2.177678e+00 1.586010e-01 -3.364168e-01 1.488039e-01 -1.940311e-01
3.808000e+01 8.504506e-01 -4.823340e-01 -4.119898e-01 -2.090784e-01 1.293920e+00 2.733032e+00 1.306269e-01 2.169211e+00 1.605630e-01 -3.626492e-01 1.370351e-01 -2.194957e-01
3.816000e+01 8.693768e-01 -4.369154e-01 -4.070094e-01 -2.413840e-01 1.282466e+00 2.708571e+00 1.255843e-01 2.159566e+00 1.623644e-01 -3.895524e-01 1.264685e-01 -2.476116e-01
3.824000e+01 8.833520e-01 -3.896889e-01 -4.006563e-01 -2.713257e-01 1.269526e+00 2.684203e+00 1.199228e-01 2.149083e+00 1.639849e-01 -4.170193e-01 1.175150e-01 -2.777283e-01
3.832000e+01 8.953797e-01 -3.301392e-01 -3.883092e-01 -2.967105e-01 1.257953e+00 2.662720e+00 1.147655e-01 2.141454e+00 1.646904e-01 -4.400047e-01 1.070338e-01 -2.978644e-01
3.840000e+01 8.990846e-01 -2.767656e-01 -3.765833e-01 -3.198101e-01 1.244368e+00 2.640267e+00 1.091109e-01 2.131772e+00 1.663699e-01 -4.645635e-01 1.014671e-01 -3.229644e-01
3.848000e+01 8.955959e-01 -2.252274e-01 -3.647301e-01 -3.404752e-01 1.229858e+00 2.617805e+00 1.031427e-01 2.121341e+00 1.681251e-01 -4.895975e-01 9.961465e-02 -3.493674e-01
3.856000e+01 8.863330e-01 -1.554208e-01 -3.466847e-01 -3.547707e-01 1.217729e+00 2.599403e+00 9.795658e-02 2.115086e+00 1.688905e-01 -5.088186e-01 9.595484e-02 -3.640042e-01
3.864000e+01 8.689453e-01 -9.785424e-02 -3.303862e-01 -3.671594e-01 1.203915e+00 2.579802e+00 9.232789e-02 2.106833e+00 1.704077e-01 -5.296013e-01 9.754649e-02 -3.820513e-01
3.872000e+01 8.463508e-01 -9.525382e-03 -3.037850e-01 -3.700859e-01 1.194884e+00 2.567772e+00 8.819375e-02 2.106628e+00 1.696032e-01 -5.397290e-01 9.298722e-02 -3.793477e-01
3.880000e+01 8.162991e-01 5.017120e-02 -2.829912e-01 -3.793642e-01 1.182852e+00 2.549913e+00 8.408626e-02 2.100245e+00 1.722848e-01 -5.552762e-01 9.814386e-02 -3.871254e-01
3.888000e+01 7.760160e-01 9.721606e-02 -2.644000e-01 -3.824899e-01 1.170090e+00 2.534098e+00 7.971769e-02 2.094683e+00 1.747270e-01 -5.700387e-01 1.064119e-01 -3.927039e-01
3.896000e+01 7.291568e-01 1.292629e-01 -2.495816e-01 -3.847270e-01 1.156558e+00 2.517414e+00 7.543410e-02 2.088327e+00 1.780265e-01 -5.852757e-01 1.191788e-01 -3.972078e-01
3.904000e+01 6.759057e-01 1.394978e-01 -2.397046e-01 -3.945697e-01 1.142235e+00 2.519413e+00 5.960540e-02 2.081153e+00 1.764655e-01 -6.028738e-01 1.329008e-01 -4.039490e-01
3.912000e+01 6.218922e-01 1.323051e-01 -2.363025e-01 -4.023534e-01 1.127997e+00 2.511760e+00 5.250912e-02 2.070723e+00 1.797672e-01 -6.205687e-01 1.544601e-01 -4.086760e-01
3.920000e+01 5.707829e-01 1.266879e-01 -2.330753e-01 -4.106864e-01 1.114640e+00 2.498520e+00 4.750288e-02 2.063534e+00 1.835879e-01 -6.355218e-01 1.767578e-01 -4.066736e-01
3.928000e+01 5.198582e-01 8.968915e-02 -2.374967e-01 -4.256769e-01 1.098077e+00 2.492513e+00 3.362770e-02 2.053396e+00 1.850053e-01 -6.560117e-01 2.030137e-01 -4.145186e-01
3.936000e+01 4.727357e-01 3.488027e-02 -2.495107e-01 -4.405744e-01 1.080052e+00 2.479009e+00 2.634367e-02 2.039708e+00 1.900434e-01 -6.786804e-01 2.358080e-01 -4.252081e-01
3.944000e+01 4.310973e-01 -1.021109e-02 -2.610161e-01 -4.519933e-01 1.062846e+00 2.461962e+00 2.126668e-02 2.029007e+00 1.949950e-01 -6.980720e-01 2.666408e-01 -4.290923e-01
3.952000e+01 3.947783e-01 -6.514879e-02 -2.756211e-01 -4.648000e-01 1.045112e+00 2.439478e+00 1.673363e-02 2.018044e+00 2.006856e-01 -7.191944e-01 2.991320e-01 -4.356345e-01
3.960000e+01 3.624692e-01 -1.275399e-01 -2.936646e-01 -4.791075e-01 1.026953e+00 2.413423e+00 1.253112e-02 2.005520e+00 2.070988e-01 -7.427330e-01 3.335865e-01 -4.467126e-01
3.968000e+01 3.344040e-01 -1.898867e-01 -3.132972e-01 -4.951539e-01 1.009591e+00 2.387251e+00 8.615213e-03 1.992875e+00 2.132043e-01 -7.667751e-01 3.675987e-01 -4.586924e-01
3.976000e+01 3.097685e-01 -2.805915e-01 -3.413104e-01 -5.310206e-01 9.896938e-01 2.376626e+00 -7.289717e-03 1.973957e+00 2.158794e-01 -7.994839e-01 4.043521e-01 -4.840692e-01
3.984000e+01 2.860314e-01 -3.578028e-01 -3.681573e-01 -5.718956e-01 9.719381e-01 2.386423e+00 -3.474180e-02 1.955904e+00 2.108810e-01 -8.312995e-01 4.334086e-01 -5.086765e-01
3.992000e+01 2.669688e-01 -4.291305e-01 -3.978286e-01 -6.112395e-01 9.532952e-01 2.384807e+00 -4.899939e-02 1.935044e+00 2.114799e-01 -8.622019e-01 4.660563e-01 -5.324835e-01
4.000000e+01 2.493184e-01 -4.881583e-01 -4.252311e-01 -6.459557e-01 9.324595e-01 2.370694e+00 -6.086910e-02 1.917791e+00 2.121691e-01 -8.915135e-01 4.956697e-01 -5.547336e-01
4.008000e+01 2.342764e-01 -5.445693e-01 -4.524355e-01 -6.814591e-01 9.093480e-01 2.347183e+00 -7.071374e-02 1.900461e+00 2.143442e-01 -9.218690e-01 5.248625e-01 -5.782129e-01
4.016000e+01 2.220924e-01 -5.922099e-01 -4.782378e-01 -7.170625e-01 8.860291e-01 2.317407e+00 -7.853525e-02 1.883228e+00 2.174612e-01 -9.519695e-01 5.526008e-01 -6.024358e-01
4.024000e+01 2.115648e-01 -6.267087e-01 -5.003864e-01 -7.500597e-01 8.637097e-01 2.286894e+00 -8.538815e-02 1.867500e+00 2.200046e-01 -9.809366e-01 5.764721e-01 -6.272241e-01
4.032000e+01 2.030267e-01 -6.511229e-01 -5.187194e-01 -7.806427e-01 8.425831e-01 2.253247e+00 -9.064535e-02 1.851601e+00 2.232311e-01 -1.009470e+00 5.980420e-01 -6.525870e-01
4.040000e+01 1.973424e-01 -6.654117e-01 -5.338641e-01 -8.133142e-01 8.230483e-01 2.216791e+00 -9.489425e-02 1.834289e+00 2.274321e-01 -1.040774e+00 6.175574e-01 -6.773804e-01
4.048000e+01 1.931749e-01 -6.709294e-01 -5.454812e-01 -8.431908e-01 8.044316e-01 2.179994e+00 -9.831130e-02 1.816088e+00 2.315378e-01 -1.071937e+00 6.357043e-01 -7.020654e-01
4.056000e+01 1.911646e-01 -6.696277e-01 -5.536845e-01 -8.725749e-01 7.876639e-01 2.142584e+00 -1.003805e-01 1.797848e+00 2.359860e-01 -1.101338e+00 6.516476e-01 -7.280172e-01
4.064000e+01 1.889581e-01 -6.603831e-01 -5.590998e-01 -9.002475e-01 7.719088e-01 2.104590e+00 -1.015636e-01 1.779022e+00 2.401403e-01 -1.130504e+00 6.650607e-01 -7.597182e-01
4.072000e+01 1.878930e-01 -6.433535e-01 -5.616865e-01 -9.249139e-01 7.568389e-01 2.060780e+00 -1.006745e-01 1.758132e+00 2.457427e-01 -1.161013e+00 6.773192e-01 -7.935418e-01
4.080000e+01 1.889627e-01 -6.156863e-01 -5.600415e-01 -9.475945e-01 7.451765e-01 2.023130e+00 -9.979023e-02 1.738125e+00 2.509097e-01 -1.189875e+00 6.858880e-01 -8.241348e-01
4.088000e+01 1.920299e-01 -5.762617e-01 -5.528909e-01 -9.652847e-01 7.347407e-01 1.984789e+00 -9.792777e-02 1.718393e+00 2.562369e-01 -1.217013e+00 6.918797e-01 -8.520431e-01
4.096000e+01 1.938767e-01 -5.394318e-01 -5.447092e-01 -9.800373e-01 7.238471e-01 1.948763e+00 -9.643350e-02 1.698240e+00 2.614082e-01 -1.244005e+00 6.968280e-01 -8.801384e-01
4.104000e+01 1.960991e-01 -4.980410e-01 -5.334757e-01 -9.916735e-01 7.134217e-01 1.913134e+00 -9.455535e-02 1.677853e+00 2.666348e-01 -1.270087e+00 7.005530e-01 -9.065938e-01
4.112000e+01 2.006040e-01 -4.568773e-01 -5.208612e-01 -1.005543e+00 7.030224e-01 1.877154e+00 -9.217604e-02 1.656188e+00 2.726835e-01 -1.296316e+00 7.050279e-01 -9.321147e-01
4.120000e+01 2.054031e-01 -4.156023e-01 -5.062353e-01 -1.018704e+00 6.941840e-01 1.840816e+00 -8.799313e-02 1.635882e+00 2.788690e-01 -1.319383e+00 7.089228e-01 -9.572400e-01
4.128000e+01 2.111130e-01 -3.692815e-01 -4.896885e-01 -1.028806e+00 6.849453e-01 1.806321e+00 -8.413298e-02 1.614753e+00 2.849358e-01 -1.343100e+00 7.125961e-01 -9.795655e-01
4.136000e+01 2.151114e-01 -3.214436e-01 -4.708148e-01 -1.026464e+00 6.758053e-01 1.765276e+00 -7.685012e-02 1.593723e+00 2.925210e-01 -1.365464e+00 7.166920e-01 -9.984992e-01
4.144000e+01 2.194578e-01 -2.718250e-01 -4.503430e-01 -1.025519e+00 6.703839e-01 1.733780e+00 -7.075133e-02 1.572757e+00 2.996308e-01 -1.387606e+00 7.201181e-01 -1.015661e+00
4.152000e+01 2.222840e-01 -2.212391e-01 -4.280250e-01 -1.022471e+00 6.657246e-01 1.704761e+00 -6.492131e-02 1.551911e+00 3.063749e-01 -1.408907e+00 7.228465e-01 -1.030392e+00
4.160000e+01 2.212259e-01 -1.775880e-01 -4.063602e-01 -1.013008e+00 6.581349e-01 1.681609e+00 -6.108112e-02 1.531826e+00 3.116456e-01 -1.429791e+00 7.245616e-01 -1.043748e+00
4.168000e+01 2.205739e-01 -1.353409e-01 -3.846800e-01 -1.006032e+00 6.523295e-01 1.648359e+00 -5.369488e-02 1.509642e+00 3.197880e-01 -1.450410e+00 7.291985e-01 -1.053403e+00
4.176000e+01 2.171238e-01 -9.800571e-02 -3.636904e-01 -9.997256e-01 6.486565e-01 1.622925e+00 -4.750282e-02 1.487520e+00 3.272912e-01 -1.471146e+00 7.336804e-01 -1.061921e+00
4.184000e+01 2.056631e-01 -6.542459e-02 -3.464845e-01 -9.862347e-01 6.396214e-01 1.602448e+00 -4.639413e-02 1.464865e+00 3.313621e-01 -1.499064e+00 7.351762e-01 -1.072155e+00
4.192000e+01 1.899994e-01 -3.694576e-02 -3.303296e-01 -9.721911e-01 6.322030e-01 1.581463e+00 -4.458976e-02 1.441850e+00 3.345394e-01 -1.521729e+00 7.360749e-01 -1.078733e+00
4.200000e+01 1.733109e-01 -1.082210e-02 -3.139645e-01 -9.594940e-01 6.249040e-01 1.561022e+00 -4.247628e-02 1.418736e+00 3.381206e-01 -1.542855e+00 7.371433e-01 -1.082163e+00
4.208000e+01 1.542839e-01 7.153348e-03 -2.991668e-01 -9.474373e-01 6.170424e-01 1.540949e+00 -4.039580e-02 1.395117e+00 3.420979e-01 -1.564066e+00 7.389788e-01 -1.085609e+00
4.216000e+01 1.343644e-01 1.955430e-02 -2.853762e-01 -9.364146e-01 6.090419e-01 1.521455e+00 -3.814777e-02 1.371524e+00 3.463521e-01 -1.584822e+00 7.413173e-01 -1.087293e+00
4.224000e+01 1.130007e-01 2.603007e-02 -2.729584e-01 -9.248414e-01 6.007507e-01 1.502929e+00 -3.594609e-02 1.348160e+00 3.506192e-01 -1.605218e+00 7.438132e-01 -1.087947e+00
4.232000e+01 9.118491e-02 3.023724e-02 -2.605979e-01 -9.123957e-01 5.933473e-01 1.485690e+00 -3.206151e-02 1.325673e+00 3.546641e-01 -1.622185e+00 7.456262e-01 -1.087369e+00
4.240000e+01 6.897956e-02 2.857643e-02 -2.499898e-01 -8.997715e-01 5.853820e-01 1.469321e+00 -2.929888e-02 1.303473e+00 3.587140e-01 -1.640516e+00 7.476311e-01 -1.086617e+00
4.248000e+01 4.696869e-02 2.043976e-02 -2.413067e-01 -8.878587e-01 5.770584e-01 1.453179e+00 -2.682099e-02 1.280874e+00 3.630735e-01 -1.659305e+00 7.501123e-01 -1.086157e+00
4.256000e+01 2.571986e-02 1.113323e-02 -2.334811e-01 -8.753582e-01 5.688080e-01 1.438083e+00 -2.459297e-02 1.258738e+00 3.671911e-01 -1.677735e+00 7.518572e-01 -1.085150e+00
4.264000e+01 2.530829e-03 6.675491e-04 -2.283848e-01 -8.629908e-01 5.591646e-01 1.422859e+00 -2.369500e-02 1.235288e+00 3.701434e-01 -1.698938e+00 7.526661e-01 -1.091696e+00
4.272000e+01 -1.908017e-02 -1.105263e-02 -2.237985e-01 -8.510088e-01 5.498825e-01 1.408081e+00 -2.275506e-02 1.211984e+00 3.734423e-01 -1.719324e+00 7.515736e-01 -1.095580e+00
4.280000e+01 -3.815495e-02 -2.323556e-02 -2.193441e-01 -8.394054e-01 5.410090e-01 1.393769e+00 -2.176403e-02 1.189030e+00 3.768304e-01 -1.739082e+00 7.495934e-01 -1.097534e+00
4.288000e+01 -5.552143e-02 -3.566482e-02 -2.148369e-01 -8.286594e-01 5.329620e-01 1.379599e+00 -2.000417e-02 1.167197e+00 3.803210e-01 -1.757109e+00 7.466597e-01 -1.100134e+00
4.296000e+01 -7.157235e-02 -4.749270e-02 -2.117224e-01 -8.201007e-01 5.245842e-01 1.368506e+00 -1.938983e-02 1.145261e+00 3.833012e-01 -1.775861e+00 7.429073e-01 -1.102132e+00
4.304000e+01 -8.526434e-02 -5.875764e-02 -2.082650e-01 -8.114801e-01 5.162825e-01 1.355595e+00 -1.850514e-02 1.122851e+00 3.867916e-01 -1.794643e+00 7.392532e-01 -1.103771e+00
4.312000e+01 -9.621007e-02 -6.863210e-02 -2.030239e-01 -8.034649e-01 5.100526e-01 1.342675e+00 -1.435503e-02 1.100987e+00 3.902429e-01 -1.807221e+00 7.348462e-01 -1.106457e+00
4.320000e+01 -1.034797e-01 -7.494344e-02 -1.975278e-01 -7.974538e-01 5.033603e-01 1.329295e+00 -1.154072e-02 1.079608e+00 3.940776e-01 -1.822373e+00 7.303455e-01 -1.107427e+00
4.328000e+01 -1.096588e-01 -7.796579e-02 -1.911855e-01 -7.899132e-01 4.968847e-01 1.316475e+00 -8.954580e-03 1.058921e+00 3.977734e-01 -1.837108e+00 7.246272e-01 -1.107247e+00
4.336000e+01 -1.141688e-01 -7.773891e-02 -1.838141e-01 -7.818813e-01 4.906010e-01 1.303949e+00 -6.398437e-03 1.038598e+00 4.015106e-01 -1.851418e+00 7.179176e-01 -1.106071e+00
4.344000e+01 -1.168987e-01 -7.994953e-02 -1.768545e-01 -7.758827e-01 4.841059e-01 1.290335e+00 -3.651888e-03 1.017431e+00 4.059809e-01 -1.866322e+00 7.117689e-01 -1.105045e+00
4.352000e+01 -1.178732e-01 -7.613586e-02 -1.684461e-01 -7.681756e-01 4.778302e-01 1.277742e+00 -1.344705e-03 9.970946e-01 4.100005e-01 -1.880806e+00 7.039693e-01 -1.102535e+00
4.360000e+01 -1.176431e-01 -6.896683e-02 -1.588277e-01 -7.598444e-01 4.718517e-01 1.265594e+00 1.234962e-03 9.772229e-01 4.139647e-01 -1.894301e+00 6.950225e-01 -1.099153e+00
4.368000e+01 -1.163254e-01 -5.873291e-02 -1.481271e-01 -7.509585e-01 4.660892e-01 1.253991e+00 3.869888e-03 9.577992e-01 4.178329e-01 -1.907065e+00 6.850084e-01 -1.094829e+00
4.376000e+01 -1.140130e-01 -4.382744e-02 -1.359611e-01 -7.410506e-01 4.607073e-01 1.243382e+00 6.535923e-03 9.392245e-01 4.214440e-01 -1.918655e+00 6.735148e-01 -1.088978e+00
4.384000e+01 -1.109452e-01 -2.672446e-02 -1.229112e-01 -7.306553e-01 4.554614e-01 1.233433e+00 9.183382e-03 9.210734e-01 4.250058e-01 -1.929490e+00 6.610953e-01 -1.082320e+00
4.392000e+01 -1.071630e-01 -7.433116e-03 -1.090378e-01 -7.197419e-01 4.503775e-01 1.224256e+00 1.179724e-02 9.034552e-01 4.284721e-01 -1.939475e+00 6.477516e-01 -1.074734e+00
4.400000e+01 -1.027297e-01 1.376945e-02 -9.441237e-02 -7.083381e-01 4.454956e-01 1.215889e+00 1.436624e-02 8.865284e-01 4.317874e-01 -1.948559e+00 6.335351e-01 -1.066252e+00
