# Time C0_Drag C0_Lift C1_Drag C1_Lift C2_Drag C2_Lift C3_Drag C3_Lift C4_Drag C4_Lift C5_Drag C5_Lift
4.848000e+01 4.735662e-01 -4.936965e+00 -1.137985e+00 -5.263261e-01 -8.074849e-01 8.049227e-02 1.117342e+00 -3.078610e+00 2.502924e+00 -1.456240e+00 3.229058e+00 -1.396297e+00
4.856000e+01 5.077543e-01 -4.999233e+00 -1.123885e+00 -7.616256e-01 -7.966094e-01 -1.425786e-02 1.171762e+00 -3.225112e+00 2.562698e+00 -1.350226e+00 3.268303e+00 -1.487984e+00
4.864000e+01 5.182016e-01 -5.053579e+00 -1.097496e+00 -9.438539e-01 -7.892436e-01 -1.214198e-01 1.222313e+00 -3.370938e+00 2.611423e+00 -1.254134e+00 3.288608e+00 -1.644074e+00
4.872000e+01 5.198998e-01 -5.101435e+00 -1.061844e+00 -1.104055e+00 -7.827992e-01 -2.313094e-01 1.277443e+00 -3.523415e+00 2.664963e+00 -1.146651e+00 3.308837e+00 -1.810059e+00
4.880000e+01 5.228093e-01 -5.117634e+00 -1.015995e+00 -1.263462e+00 -7.857332e-01 -3.466442e-01 1.322768e+00 -3.683033e+00 2.720583e+00 -1.062113e+00 3.333866e+00 -2.034051e+00
4.888000e+01 5.360635e-01 -5.166524e+00 -9.721273e-01 -1.439835e+00 -7.963330e-01 -4.727691e-01 1.362556e+00 -3.839137e+00 2.783346e+00 -1.003761e+00 3.383723e+00 -2.276647e+00
4.896000e+01 5.453565e-01 -5.191013e+00 -9.130507e-01 -1.584872e+00 -8.027631e-01 -6.152031e-01 1.406136e+00 -3.979262e+00 2.850292e+00 -9.447646e-01 3.428942e+00 -2.528461e+00
4.904000e+01 5.573408e-01 -5.228389e+00 -8.423386e-01 -1.722528e+00 -8.119080e-01 -7.671292e-01 1.449842e+00 -4.117516e+00 2.928616e+00 -9.020076e-01 3.500491e+00 -2.795528e+00
4.912000e+01 5.443096e-01 -5.204160e+00 -7.763398e-01 -1.849356e+00 -8.339239e-01 -9.316961e-01 1.482160e+00 -4.263631e+00 3.022103e+00 -8.955510e-01 3.561051e+00 -3.201555e+00
4.920000e+01 5.603290e-01 -5.232484e+00 -7.164934e-01 -1.970809e+00 -8.546076e-01 -1.096977e+00 1.500419e+00 -4.396044e+00 3.116243e+00 -9.095356e-01 3.572785e+00 -3.700837e+00
4.928000e+01 5.987520e-01 -5.281681e+00 -6.478640e-01 -2.081082e+00 -8.572013e-01 -1.271240e+00 1.527044e+00 -4.497035e+00 3.210805e+00 -9.057182e-01 3.494318e+00 -4.297035e+00
4.936000e+01 6.681607e-01 -5.357778e+00 -5.676080e-01 -2.176947e+00 -8.480200e-01 -1.429253e+00 1.539847e+00 -4.578824e+00 3.305374e+00 -9.003329e-01 3.317627e+00 -4.892103e+00
4.944000e+01 7.469966e-01 -5.429342e+00 -4.837137e-01 -2.261881e+00 -8.274937e-01 -1.575211e+00 1.552431e+00 -4.652553e+00 3.409385e+00 -8.849014e-01 3.047611e+00 -5.468455e+00
4.952000e+01 8.199376e-01 -5.509559e+00 -4.245562e-01 -2.329419e+00 -8.142243e-01 -1.731717e+00 1.550804e+00 -4.727697e+00 3.539741e+00 -9.154531e-01 2.719045e+00 -5.991813e+00
4.960000e+01 9.089472e-01 -5.540428e+00 -3.678097e-01 -2.399305e+00 -7.896835e-01 -1.884670e+00 1.527531e+00 -4.782331e+00 3.686171e+00 -9.509816e-01 2.406140e+00 -6.261080e+00
4.968000e+01 9.612220e-01 -5.548375e+00 -3.499957e-01 -2.438879e+00 -7.799211e-01 -2.043526e+00 1.475386e+00 -4.873361e+00 3.861014e+00 -1.043147e+00 2.257919e+00 -6.203750e+00
4.976000e+01 9.633371e-01 -5.503094e+00 -3.864762e-01 -2.514069e+00 -7.818070e-01 -2.214730e+00 1.404112e+00 -4.970344e+00 4.055726e+00 -1.175029e+00 2.313968e+00 -6.030670e+00
4.984000e+01 9.592064e-01 -5.449178e+00 -4.424668e-01 -2.596252e+00 -7.613161e-01 -2.403338e+00 1.322721e+00 -5.028056e+00 4.238959e+00 -1.292739e+00 2.460900e+00 -5.900954e+00
4.992000e+01 9.670311e-01 -5.391833e+00 -4.870904e-01 -2.708971e+00 -6.969914e-01 -2.587381e+00 1.244081e+00 -5.032024e+00 4.380916e+00 -1.376338e+00 2.585287e+00 -5.909504e+00
5.000000e+01 9.916352e-01 -5.369080e+00 -5.464370e-01 -2.840259e+00 -6.252031e-01 -2.765545e+00 1.123087e+00 -5.045368e+00 4.506887e+00 -1.520166e+00 2.676921e+00 -5.912517e+00
5.008000e+01 1.076430e+00 -5.401116e+00 -5.706385e-01 -2.977838e+00 -4.996967e-01 -2.924124e+00 1.033775e+00 -4.974656e+00 4.612377e+00 -1.593672e+00 2.707413e+00 -5.866132e+00
5.016000e+01 1.223660e+00 -5.509962e+00 -5.902059e-01 -3.132780e+00 -3.487877e-01 -3.096507e+00 9.606398e-01 -4.888000e+00 4.726115e+00 -1.663203e+00 2.695485e+00 -5.714147e+00
5.024000e+01 1.440376e+00 -5.635411e+00 -5.726590e-01 -3.257788e+00 -1.663943e-01 -3.282710e+00 9.217107e-01 -4.767833e+00 4.840969e+00 -1.682421e+00 2.613291e+00 -5.480137e+00
5.032000e+01 1.678102e+00 -5.636602e+00 -5.069264e-01 -3.401834e+00 3.551682e-02 -3.479690e+00 9.143700e-01 -4.631297e+00 4.951924e+00 -1.675982e+00 2.480817e+00 -5.271272e+00
5.040000e+01 1.970898e+00 -5.549942e+00 -4.240449e-01 -3.569014e+00 2.360748e-01 -3.707118e+00 9.398704e-01 -4.481853e+00 5.050896e+00 -1.664474e+00 2.380880e+00 -4.954729e+00
5.048000e+01 2.282130e+00 -5.279048e+00 -3.259380e-01 -3.744380e+00 4.030657e-01 -3.931686e+00 9.837462e-01 -4.333233e+00 5.128315e+00 -1.676359e+00 2.313943e+00 -4.656661e+00
5.056000e+01 2.617677e+00 -4.781757e+00 -2.115296e-01 -3.865939e+00 5.271222e-01 -4.185477e+00 1.056543e+00 -4.168707e+00 5.174350e+00 -1.708938e+00 2.282350e+00 -4.356166e+00
5.064000e+01 2.991887e+00 -4.085442e+00 -8.035422e-02 -4.018612e+00 6.101937e-01 -4.453665e+00 1.170237e+00 -3.989781e+00 5.183699e+00 -1.757994e+00 2.277904e+00 -4.090243e+00
5.072000e+01 3.385844e+00 -3.128288e+00 1.331775e-01 -4.145888e+00 6.600579e-01 -4.682979e+00 1.340101e+00 -3.789041e+00 5.139603e+00 -1.726899e+00 2.212567e+00 -3.818828e+00
5.080000e+01 3.789268e+00 -2.290134e+00 3.464094e-01 -4.292113e+00 6.445393e-01 -4.933998e+00 1.551203e+00 -3.623882e+00 5.061875e+00 -1.697327e+00 2.227094e+00 -3.456077e+00
5.088000e+01 4.158034e+00 -1.472997e+00 5.797895e-01 -4.408773e+00 5.764370e-01 -5.226465e+00 1.828948e+00 -3.496099e+00 4.980719e+00 -1.627153e+00 2.307768e+00 -3.074347e+00
5.096000e+01 4.470528e+00 -7.252670e-01 8.299392e-01 -4.500252e+00 4.562137e-01 -5.479346e+00 2.135018e+00 -3.419945e+00 4.888960e+00 -1.528139e+00 2.458486e+00 -2.661794e+00
5.104000e+01 4.720789e+00 1.865980e-02 1.068666e+00 -4.641724e+00 2.890699e-01 -5.717304e+00 2.456595e+00 -3.468155e+00 4.828375e+00 -1.440773e+00 2.722137e+00 -2.169968e+00
5.112000e+01 4.842609e+00 6.484988e-01 1.236514e+00 -4.749018e+00 2.805189e-02 -5.907162e+00 2.739528e+00 -3.746539e+00 4.838165e+00 -1.433705e+00 3.090885e+00 -1.883354e+00
5.120000e+01 4.836448e+00 1.212680e+00 1.396544e+00 -4.882169e+00 -2.309029e-01 -6.026519e+00 2.937942e+00 -4.132417e+00 4.884448e+00 -1.437230e+00 3.307568e+00 -2.006842e+00
5.128000e+01 4.748245e+00 1.520509e+00 1.537834e+00 -5.044169e+00 -4.555077e-01 -6.085991e+00 3.064560e+00 -4.574319e+00 4.955126e+00 -1.433732e+00 3.327379e+00 -2.480660e+00
5.136000e+01 4.672272e+00 1.697271e+00 1.701095e+00 -5.159888e+00 -6.309243e-01 -6.083135e+00 3.161886e+00 -5.047699e+00 5.057915e+00 -1.336016e+00 3.205322e+00 -2.947380e+00
5.144000e+01 4.671437e+00 1.672979e+00 1.815844e+00 -5.285627e+00 -7.661813e-01 -6.026842e+00 3.226008e+00 -5.544923e+00 5.218621e+00 -1.228825e+00 3.070772e+00 -3.328495e+00
5.152000e+01 4.761001e+00 1.383368e+00 1.846336e+00 -5.393959e+00 -8.741498e-01 -5.948813e+00 3.226079e+00 -6.014101e+00 5.441847e+00 -1.218074e+00 2.964729e+00 -3.607004e+00
5.160000e+01 4.962845e+00 8.379702e-01 1.864022e+00 -5.510401e+00 -9.466350e-01 -5.803222e+00 3.201007e+00 -6.387040e+00 5.685031e+00 -1.227467e+00 2.817175e+00 -3.778602e+00
5.168000e+01 5.152891e+00 -3.379047e-01 1.863895e+00 -5.651391e+00 -9.698266e-01 -5.687254e+00 3.164902e+00 -6.634496e+00 5.923120e+00 -1.267158e+00 2.682589e+00 -3.868548e+00
5.176000e+01 5.283222e+00 -1.083312e+00 1.837558e+00 -5.724231e+00 -1.006930e+00 -5.573628e+00 3.108187e+00 -6.811061e+00 6.139539e+00 -1.351081e+00 2.591216e+00 -3.902735e+00
5.184000e+01 5.605166e+00 -7.183970e-01 1.471041e+00 -5.869481e+00 -1.127332e+00 -5.672962e+00 3.063442e+00 -7.038834e+00 6.424116e+00 -1.656552e+00 2.795195e+00 -3.890601e+00
5.192000e+01 6.009846e+00 -4.217291e-01 1.099604e+00 -5.918894e+00 -1.237386e+00 -5.833226e+00 3.081917e+00 -7.184784e+00 6.673609e+00 -1.958112e+00 2.971178e+00 -4.001370e+00
5.200000e+01 6.141679e+00 -4.729021e-01 9.836468e-01 -5.853647e+00 -1.289882e+00 -5.865559e+00 3.127629e+00 -7.244268e+00 6.815007e+00 -2.181119e+00 2.970610e+00 -4.077876e+00
5.208000e+01 5.965956e+00 -9.470842e-01 1.071570e+00 -5.771617e+00 -1.228028e+00 -5.847733e+00 3.192756e+00 -7.111214e+00 6.827282e+00 -2.361484e+00 2.829642e+00 -4.077078e+00
5.216000e+01 5.827588e+00 -1.398020e+00 1.152233e+00 -5.771266e+00 -1.131844e+00 -5.846744e+00 3.272363e+00 -6.966081e+00 6.797140e+00 -2.492194e+00 2.722178e+00 -3.956980e+00
5.224000e+01 5.802746e+00 -1.645918e+00 1.134140e+00 -5.744587e+00 -1.063220e+00 -5.874326e+00 3.331952e+00 -6.926530e+00 6.780518e+00 -2.641058e+00 2.714208e+00 -3.818872e+00
5.232000e+01 5.814582e+00 -1.744915e+00 1.056956e+00 -5.725727e+00 -9.708437e-01 -5.916129e+00 3.393150e+00 -6.897880e+00 6.771959e+00 -2.784614e+00 2.769296e+00 -3.739477e+00
5.240000e+01 5.824056e+00 -1.750609e+00 9.511667e-01 -5.707071e+00 -8.798828e-01 -6.000211e+00 3.446021e+00 -6.920398e+00 6.773344e+00 -2.917083e+00 2.874487e+00 -3.712368e+00
5.248000e+01 5.812381e+00 -1.708148e+00 8.531723e-01 -5.686949e+00 -7.670509e-01 -6.123825e+00 3.511892e+00 -6.916506e+00 6.758047e+00 -3.004818e+00 3.002171e+00 -3.665286e+00
5.256000e+01 5.755327e+00 -1.657062e+00 7.777463e-01 -5.656061e+00 -6.683210e-01 -6.255268e+00 3.584624e+00 -6.919073e+00 6.730755e+00 -3.053187e+00 3.173355e+00 -3.685097e+00
5.264000e+01 5.696468e+00 -1.705480e+00 7.577127e-01 -5.667930e+00 -5.557868e-01 -6.352884e+00 3.674005e+00 -6.901947e+00 6.678355e+00 -3.008513e+00 3.305898e+00 -3.734106e+00
5.272000e+01 5.613032e+00 -1.906219e+00 7.458783e-01 -5.683084e+00 -4.720189e-01 -6.456365e+00 3.748776e+00 -6.885566e+00 6.619547e+00 -2.970126e+00 3.423666e+00 -3.815948e+00
5.280000e+01 5.514951e+00 -2.077355e+00 7.833570e-01 -5.607596e+00 -4.171689e-01 -6.523511e+00 3.836188e+00 -6.879050e+00 6.561589e+00 -2.887769e+00 3.531158e+00 -3.888135e+00
5.288000e+01 5.424823e+00 -2.232971e+00 8.472986e-01 -5.557391e+00 -3.725260e-01 -6.565390e+00 3.914090e+00 -6.912842e+00 6.513292e+00 -2.801115e+00 3.718156e+00 -3.948511e+00
5.296000e+01 5.312513e+00 -2.244965e+00 8.894201e-01 -5.477241e+00 -3.744331e-01 -6.595987e+00 3.955032e+00 -6.984514e+00 6.493653e+00 -2.799101e+00 3.847351e+00 -4.240378e+00
5.304000e+01 5.346502e+00 -2.232312e+00 9.877309e-01 -5.344041e+00 -3.675477e-01 -6.588637e+00 3.997883e+00 -7.043724e+00 6.466938e+00 -2.746948e+00 3.682268e+00 -4.697979e+00
5.312000e+01 5.545001e+00 -2.412273e+00 1.113342e+00 -5.180343e+00 -3.307289e-01 -6.562666e+00 4.052217e+00 -7.073393e+00 6.433635e+00 -2.613709e+00 3.312912e+00 -5.018219e+00
5.320000e+01 5.697466e+00 -2.626833e+00 1.288928e+00 -4.983627e+00 -2.679735e-01 -6.457646e+00 4.082857e+00 -7.056808e+00 6.373101e+00 -2.443594e+00 2.877521e+00 -5.119790e+00
5.328000e+01 5.643798e+00 -2.776661e+00 1.448352e+00 -4.774480e+00 -2.019785e-01 -6.394888e+00 4.111468e+00 -7.028735e+00 6.331110e+00 -2.283477e+00 2.599549e+00 -5.096250e+00
5.336000e+01 5.450304e+00 -2.818509e+00 1.601444e+00 -4.612101e+00 -1.336575e-01 -6.324608e+00 4.135506e+00 -7.008221e+00 6.307672e+00 -2.120435e+00 2.510559e+00 -4.906497e+00
5.344000e+01 5.257112e+00 -2.811233e+00 1.749353e+00 -4.469588e+00 -6.732652e-02 -6.258362e+00 4.148382e+00 -6.994578e+00 6.293636e+00 -1.977461e+00 2.576216e+00 -4.558558e+00
5.352000e+01 5.117359e+00 -2.649336e+00 1.896036e+00 -4.319455e+00 -1.577244e-02 -6.179354e+00 4.134681e+00 -6.984481e+00 6.276801e+00 -1.881707e+00 2.687071e+00 -4.222415e+00
5.360000e+01 5.083824e+00 -2.385297e+00 2.000234e+00 -4.193925e+00 1.006451e-02 -6.113788e+00 4.093616e+00 -6.993781e+00 6.266019e+00 -1.861736e+00 2.809011e+00 -3.928487e+00
5.368000e+01 5.123458e+00 -2.115232e+00 2.086076e+00 -4.060908e+00 2.291800e-02 -6.055935e+00 4.039990e+00 -6.990876e+00 6.239786e+00 -1.873101e+00 2.855632e+00 -3.653279e+00
5.376000e+01 5.228134e+00 -1.836907e+00 2.205911e+00 -3.981592e+00 6.692121e-02 -6.011281e+00 3.989907e+00 -6.911172e+00 6.172114e+00 -1.868828e+00 2.827643e+00 -3.264850e+00
5.384000e+01 5.325123e+00 -1.560206e+00 2.313880e+00 -3.952695e+00 8.792724e-02 -5.970199e+00 3.925477e+00 -6.837572e+00 6.086832e+00 -1.884638e+00 2.745050e+00 -2.862455e+00
5.392000e+01 5.379988e+00 -1.341987e+00 2.358676e+00 -3.975854e+00 6.932442e-02 -5.959239e+00 3.850485e+00 -6.793882e+00 6.014186e+00 -1.953440e+00 2.673633e+00 -2.589293e+00
5.400000e+01 5.502180e+00 -1.225729e+00 2.425990e+00 -4.030890e+00 5.612319e-02 -5.936565e+00 3.798718e+00 -6.731951e+00 5.932373e+00 -1.985559e+00 2.591596e+00 -2.252465e+00
5.408000e+01 5.666248e+00 -1.192247e+00 2.487746e+00 -4.130340e+00 3.418699e-02 -5.931226e+00 3.758242e+00 -6.668728e+00 5.849462e+00 -2.010295e+00 2.501391e+00 -1.924938e+00
5.416000e+01 5.794331e+00 -1.188661e+00 2.478565e+00 -4.257600e+00 -3.506303e-02 -5.963815e+00 3.709983e+00 -6.655382e+00 5.794854e+00 -2.098927e+00 2.474351e+00 -1.764698e+00
5.424000e+01 5.934916e+00 -1.235853e+00 2.466097e+00 -4.394860e+00 -1.057280e-01 -5.982856e+00 3.676643e+00 -6.631826e+00 5.743508e+00 -2.160144e+00 2.461598e+00 -1.673063e+00
5.432000e+01 6.051270e+00 -1.274599e+00 2.409763e+00 -4.567839e+00 -1.980738e-01 -6.007548e+00 3.639740e+00 -6.629529e+00 5.699530e+00 -2.238888e+00 2.479140e+00 -1.707408e+00
5.440000e+01 6.157080e+00 -1.202433e+00 2.377212e+00 -4.715763e+00 -2.794436e-01 -5.973344e+00 3.598763e+00 -6.597387e+00 5.632026e+00 -2.286924e+00 2.422664e+00 -1.837250e+00
5.448000e+01 6.249878e+00 -1.134085e+00 2.305638e+00 -4.860982e+00 -3.683644e-01 -5.918981e+00 3.549566e+00 -6.569772e+00 5.563422e+00 -2.340616e+00 2.362355e+00 -2.026630e+00
5.456000e+01 6.345541e+00 -1.132171e+00 2.198929e+00 -4.979286e+00 -4.593780e-01 -5.886255e+00 3.498830e+00 -6.548743e+00 5.507056e+00 -2.400761e+00 2.319928e+00 -2.230115e+00
5.464000e+01 6.416282e+00 -1.071205e+00 2.103478e+00 -5.073363e+00 -5.323996e-01 -5.847007e+00 3.458133e+00 -6.503737e+00 5.441425e+00 -2.424503e+00 2.214734e+00 -2.459682e+00
5.472000e+01 6.456216e+00 -1.080947e+00 1.979844e+00 -5.150966e+00 -6.066769e-01 -5.793792e+00 3.411242e+00 -6.459220e+00 5.377079e+00 -2.435700e+00 2.119942e+00 -2.673841e+00
5.480000e+01 6.475002e+00 -1.122675e+00 1.837823e+00 -5.280025e+00 -6.681902e-01 -5.746337e+00 3.367537e+00 -6.419262e+00 5.326913e+00 -2.444221e+00 2.038203e+00 -2.857061e+00
5.488000e+01 6.456279e+00 -1.175045e+00 1.693671e+00 -5.363811e+00 -7.258187e-01 -5.752672e+00 3.353415e+00 -6.418686e+00 5.299964e+00 -2.415562e+00 1.972260e+00 -3.035396e+00
5.496000e+01 6.390886e+00 -1.257380e+00 1.543531e+00 -5.419533e+00 -7.758932e-01 -5.749960e+00 3.329802e+00 -6.382314e+00 5.270997e+00 -2.390225e+00 1.908552e+00 -3.176269e+00
5.504000e+01 6.280631e+00 -1.376774e+00 1.370894e+00 -5.450096e+00 -8.359507e-01 -5.746408e+00 3.304844e+00 -6.357723e+00 5.244231e+00 -2.371529e+00 1.873837e+00 -3.284164e+00
5.512000e+01 6.140964e+00 -1.545344e+00 1.189475e+00 -5.500793e+00 -8.940430e-01 -5.750576e+00 3.298277e+00 -6.344532e+00 5.226085e+00 -2.332690e+00 1.873899e+00 -3.365184e+00
5.520000e+01 5.961777e+00 -1.760057e+00 1.011291e+00 -5.508560e+00 -9.604181e-01 -5.722896e+00 3.290772e+00 -6.346390e+00 5.209042e+00 -2.274911e+00 1.898913e+00 -3.448582e+00
5.528000e+01 5.767953e+00 -1.961976e+00 8.644305e-01 -5.537545e+00 -1.000046e+00 -5.695830e+00 3.285435e+00 -6.310166e+00 5.182933e+00 -2.201775e+00 1.930930e+00 -3.497492e+00
5.536000e+01 5.518313e+00 -2.178947e+00 7.136740e-01 -5.497427e+00 -1.057474e+00 -5.671477e+00 3.262800e+00 -6.295091e+00 5.158190e+00 -2.148083e+00 1.987886e+00 -3.558268e+00
5.544000e+01 5.238567e+00 -2.400077e+00 5.816039e-01 -5.433777e+00 -1.105815e+00 -5.615654e+00 3.233344e+00 -6.274562e+00 5.125737e+00 -2.094971e+00 2.032371e+00 -3.604378e+00
5.552000e+01 4.929501e+00 -2.582680e+00 4.754539e-01 -5.323762e+00 -1.152002e+00 -5.579391e+00 3.222141e+00 -6.275624e+00 5.100263e+00 -2.025144e+00 2.084268e+00 -3.631012e+00
5.560000e+01 4.613671e+00 -2.799604e+00 3.768206e-01 -5.219359e+00 -1.190093e+00 -5.540221e+00 3.206091e+00 -6.288332e+00 5.074963e+00 -1.955298e+00 2.161977e+00 -3.655855e+00
5.568000e+01 4.305474e+00 -2.877903e+00 3.303227e-01 -5.085512e+00 -1.210038e+00 -5.454050e+00 3.188576e+00 -6.261238e+00 5.031354e+00 -1.856197e+00 2.192664e+00 -3.635251e+00
5.576000e+01 4.062533e+00 -2.966487e+00 3.043782e-01 -4.946450e+00 -1.222859e+00 -5.336237e+00 3.161390e+00 -6.216763e+00 4.977080e+00 -1.756656e+00 2.226422e+00 -3.551991e+00
5.584000e+01 3.900870e+00 -2.972176e+00 3.121213e-01 -4.773249e+00 -1.234793e+00 -5.183659e+00 3.125694e+00 -6.177403e+00 4.915659e+00 -1.641188e+00 2.241455e+00 -3.422696e+00
5.592000e+01 3.859650e+00 -2.886043e+00 3.546447e-01 -4.570411e+00 -1.237858e+00 -5.031009e+00 3.091313e+00 -6.126470e+00 4.853344e+00 -1.522735e+00 2.223846e+00 -3.222518e+00
5.600000e+01 3.875028e+00 -2.717421e+00 4.037656e-01 -4.349601e+00 -1.238634e+00 -4.841620e+00 3.025468e+00 -6.042473e+00 4.778846e+00 -1.440965e+00 2.160602e+00 -3.032222e+00
5.608000e+01 3.899571e+00 -2.471407e+00 4.482458e-01 -4.167391e+00 -1.225036e+00 -4.664245e+00 2.950075e+00 -5.944721e+00 4.699668e+00 -1.389251e+00 2.087570e+00 -2.858378e+00
5.616000e+01 3.919822e+00 -2.174612e+00 4.930635e-01 -3.985818e+00 -1.217628e+00 -4.515664e+00 2.872828e+00 -5.858624e+00 4.622053e+00 -1.362983e+00 2.007547e+00 -2.657447e+00
5.624000e+01 3.913785e+00 -1.859899e+00 5.295834e-01 -3.842364e+00 -1.206982e+00 -4.365469e+00 2.799287e+00 -5.785183e+00 4.541877e+00 -1.339087e+00 1.911604e+00 -2.491653e+00
5.632000e+01 3.899283e+00 -1.531338e+00 5.790809e-01 -3.724745e+00 -1.185975e+00 -4.218442e+00 2.722979e+00 -5.707680e+00 4.460260e+00 -1.318422e+00 1.801351e+00 -2.302816e+00
5.640000e+01 3.863537e+00 -1.191276e+00 6.111938e-01 -3.608052e+00 -1.173541e+00 -4.074759e+00 2.643039e+00 -5.652391e+00 4.386116e+00 -1.339618e+00 1.683084e+00 -2.146596e+00
5.648000e+01 3.853156e+00 -9.066632e-01 6.509313e-01 -3.519496e+00 -1.137127e+00 -3.953945e+00 2.592436e+00 -5.596696e+00 4.312656e+00 -1.336330e+00 1.567046e+00 -1.963244e+00
5.656000e+01 3.857000e+00 -6.299509e-01 6.764191e-01 -3.438468e+00 -1.098590e+00 -3.841626e+00 2.540102e+00 -5.568193e+00 4.252564e+00 -1.329930e+00 1.452831e+00 -1.785195e+00
5.664000e+01 3.869929e+00 -3.543660e-01 7.078974e-01 -3.367849e+00 -1.034134e+00 -3.738308e+00 2.483941e+00 -5.508942e+00 4.187375e+00 -1.322820e+00 1.321611e+00 -1.613224e+00
5.672000e+01 3.923563e+00 -1.438375e-01 7.275825e-01 -3.329124e+00 -9.593800e-01 -3.675125e+00 2.448618e+00 -5.458443e+00 4.138711e+00 -1.308456e+00 1.222908e+00 -1.363601e+00
5.680000e+01 3.974451e+00 8.365679e-02 7.387873e-01 -3.292136e+00 -8.817596e-01 -3.632533e+00 2.418266e+00 -5.440942e+00 4.107658e+00 -1.309923e+00 1.131359e+00 -1.163280e+00
5.688000e+01 4.048771e+00 2.492704e-01 7.418084e-01 -3.267524e+00 -7.947581e-01 -3.644267e+00 2.395453e+00 -5.435984e+00 4.090929e+00 -1.329458e+00 1.064610e+00 -9.681380e-01
5.696000e+01 4.142383e+00 3.831045e-01 7.543658e-01 -3.240319e+00 -7.037777e-01 -3.695433e+00 2.378268e+00 -5.426730e+00 4.079227e+00 -1.357673e+00 1.010172e+00 -7.109000e-01
5.704000e+01 4.248637e+00 4.591001e-01 7.658691e-01 -3.214944e+00 -6.135667e-01 -3.779031e+00 2.372861e+00 -5.427110e+00 4.077411e+00 -1.383495e+00 9.808443e-01 -4.619044e-01
5.712000e+01 4.355129e+00 4.623381e-01 7.631312e-01 -3.212829e+00 -5.380036e-01 -3.884595e+00 2.361393e+00 -5.451806e+00 4.087049e+00 -1.435915e+00 9.788915e-01 -2.855644e-01
5.720000e+01 4.470720e+00 3.606569e-01 7.729900e-01 -3.223961e+00 -4.656911e-01 -4.016300e+00 2.356343e+00 -5.470118e+00 4.095836e+00 -1.480290e+00 9.914386e-01 -1.330593e-01
5.728000e+01 4.597587e+00 1.294366e-01 7.941047e-01 -3.232016e+00 -4.036523e-01 -4.166561e+00 2.353690e+00 -5.494793e+00 4.105565e+00 -1.528553e+00 1.028293e+00 -7.605764e-03
5.736000e+01 4.713625e+00 -1.419357e-01 8.284871e-01 -3.240043e+00 -3.503553e-01 -4.305263e+00 2.349549e+00 -5.527789e+00 4.117354e+00 -1.578330e+00 1.071914e+00 7.610216e-02
5.744000e+01 4.813912e+00 -4.684372e-01 8.681506e-01 -3.288009e+00 -2.923562e-01 -4.451183e+00 2.341007e+00 -5.554093e+00 4.129632e+00 -1.650439e+00 1.143171e+00 1.325700e-01
5.752000e+01 4.886690e+00 -7.234150e-01 9.234031e-01 -3.338385e+00 -2.429242e-01 -4.565512e+00 2.340600e+00 -5.577123e+00 4.141753e+00 -1.702897e+00 1.227610e+00 1.598762e-01
5.760000e+01 4.901334e+00 -8.248816e-01 9.906689e-01 -3.383225e+00 -2.016381e-01 -4.661758e+00 2.339556e+00 -5.596236e+00 4.157268e+00 -1.763275e+00 1.287329e+00 1.015114e-01
5.768000e+01 4.872273e+00 -8.373479e-01 1.077842e+00 -3.426105e+00 -1.509923e-01 -4.725422e+00 2.337577e+00 -5.591437e+00 4.163328e+00 -1.829720e+00 1.333801e+00 1.701856e-02
5.776000e+01 4.803571e+00 -7.539560e-01 1.165948e+00 -3.479485e+00 -1.080934e-01 -4.748849e+00 2.342374e+00 -5.601028e+00 4.177190e+00 -1.882453e+00 1.364818e+00 -9.523147e-02
5.784000e+01 4.689052e+00 -6.633208e-01 1.244262e+00 -3.534017e+00 -5.573920e-02 -4.762579e+00 2.343736e+00 -5.590278e+00 4.189326e+00 -1.945698e+00 1.383899e+00 -2.624723e-01
5.792000e+01 4.557277e+00 -6.113420e-01 1.317697e+00 -3.567539e+00 1.382617e-02 -4.732089e+00 2.344119e+00 -5.527101e+00 4.180779e+00 -1.991543e+00 1.365994e+00 -4.221376e-01
5.800000e+01 4.416860e+00 -5.498674e-01 1.380690e+00 -3.591330e+00 9.616311e-02 -4.677463e+00 2.340599e+00 -5.433003e+00 4.162855e+00 -2.031975e+00 1.323338e+00 -5.800575e-01
5.808000e+01 4.283985e+00 -5.325044e-01 1.414058e+00 -3.591874e+00 1.784665e-01 -4.631899e+00 2.349930e+00 -5.338741e+00 4.153606e+00 -2.066475e+00 1.293582e+00 -7.390820e-01
5.816000e+01 4.188435e+00 -5.378471e-01 1.413092e+00 -3.598235e+00 2.643740e-01 -4.605224e+00 2.353479e+00 -5.255745e+00 4.153168e+00 -2.125119e+00 1.263476e+00 -8.964190e-01
5.824000e+01 4.122104e+00 -5.878068e-01 1.399594e+00 -3.584258e+00 3.684745e-01 -4.540911e+00 2.355241e+00 -5.160834e+00 4.140584e+00 -2.152121e+00 1.223750e+00 -1.069086e+00
5.832000e+01 4.083200e+00 -7.153955e-01 1.346026e+00 -3.566320e+00 4.793170e-01 -4.464082e+00 2.351277e+00 -5.060957e+00 4.120098e+00 -2.180216e+00 1.209315e+00 -1.258091e+00
5.840000e+01 4.070629e+00 -8.700392e-01 1.283064e+00 -3.546591e+00 6.187057e-01 -4.398468e+00 2.353330e+00 -4.940715e+00 4.088356e+00 -2.191890e+00 1.198084e+00 -1.444537e+00
